disaster_id,alertlevel,alertscore,episodealertlevel,episodealertscore,country,fromdate,todate,severity,source,iso3,eventtype,GDACS ID,People affected,Countries,Duration (days),Burned area
WF_RUS_20210425_140,Green,1,GREEN,1,Russian Federation,4/25/2021,2021-05-09T00:00:00,16509,GWIS,RUS,WF,WF 1000243,13 in the burned area,Russian Federation,14,16509 ha
WF_RUS_20210429_141,Green,1,GREEN,1,Russian Federation,4/29/2021,2021-05-08T00:00:00,7980,GWIS,RUS,WF,WF 1000250,0 in the burned area,Russian Federation,9,7980 ha
WF_RUS_20210421_142,GREEN,1,GREEN,1,Russian Federation,4/21/2021,2021-05-07T00:00:00,5233,GWIS,RUS,WF,WF 1000355,0 in the burned area,Russian Federation,16,5233 ha
WF_RUS_20210428_143,GREEN,1,GREEN,1,Russian Federation,4/28/2021,2021-05-05T00:00:00,14197,GWIS,RUS,WF,WF 1000242,0 in the burned area,Russian Federation,7,14197 ha
WF_RUS_20210428_144,Green,1,GREEN,1,Russian Federation,4/28/2021,2021-05-05T00:00:00,5992,GWIS,RUS,WF,WF 1000230,0 in the burned area,Russian Federation,7,5992 ha
WF_MEX_20210425_145,Green,1,GREEN,1,Mexico,4/25/2021,2021-05-04T00:00:00,5029,GWIS,MEX,WF,WF 1000235,0 in the burned area,Mexico,9,5029 ha
WF_RUS_20210425_146,Green,1,GREEN,1,Russian Federation,4/25/2021,2021-04-30T00:00:00,18920,GWIS,RUS,WF,WF 1000226,0 in the burned area,Russian Federation,5,18920 ha
WF_AUS_20210426_147,Green,1,GREEN,1,Australia,4/26/2021,2021-04-30T00:00:00,5945,GWIS,AUS,WF,WF 1000223,0 in the burned area,Australia,4,5945 ha
WF_RUS_20210425_148,Green,1,GREEN,1,Russian Federation,4/25/2021,2021-04-30T00:00:00,11059,GWIS,RUS,WF,WF 1000220,0 in the burned area,Russian Federation,5,11059 ha
WF_RUS_20210422_149,Green,1,GREEN,1,Russian Federation,4/22/2021,2021-04-30T00:00:00,8408,GWIS,RUS,WF,WF 1000221,0 in the burned area,Russian Federation,8,8408 ha
WF_RUS_20210425_150,Green,1,GREEN,1,Russian Federation,4/25/2021,2021-04-30T00:00:00,10018,GWIS,RUS,WF,WF 1000216,0 in the burned area,Russian Federation,5,10018 ha
WF_RUS_20210425_151,Green,1,GREEN,1,Russian Federation,4/25/2021,2021-04-30T00:00:00,22235,GWIS,RUS,WF,WF 1000218,0 in the burned area,Russian Federation,5,22235 ha
WF_MEX_20210416_152,Green,1,GREEN,1,Mexico,4/16/2021,2021-04-30T00:00:00,6245,GWIS,MEX,WF,WF 1000202,0 in the burned area,Mexico,14,6245 ha
WF_RUS_20210422_153,Green,1,GREEN,1,Russian Federation,4/22/2021,2021-04-30T00:00:00,15873,GWIS,RUS,WF,WF 1000211,0 in the burned area,Russian Federation,8,15873 ha
WF_IND_20210412_154,Green,1,GREEN,1,India,4/12/2021,2021-04-30T00:00:00,6907,GWIS,IND,WF,WF 1000213,166 in the burned area,India,18,6907 ha
WF_RUS_20210420_155,Green,1,GREEN,1,Russian Federation,4/20/2021,2021-04-30T00:00:00,27148,GWIS,RUS,WF,WF 1000173,0 in the burned area,Russian Federation,10,27148 ha
WF_MMR_20210421_156,GREEN,1,GREEN,1,Myanmar,4/21/2021,2021-04-30T00:00:00,5004,GWIS,MMR,WF,WF 1000231,0 in the burned area,Myanmar,9,5004 ha
WF_RUS_20210421_157,GREEN,1,GREEN,1,Russian Federation,4/21/2021,2021-04-30T00:00:00,10432,GWIS,RUS,WF,WF 1000232,0 in the burned area,Russian Federation,9,10432 ha
WF_RUS_20210415_158,GREEN,1,GREEN,1,Russian Federation,4/15/2021,2021-04-30T00:00:00,54860,GWIS,RUS,WF,WF 1000233,133 in the burned area,Russian Federation,15,54860 ha
WF_RUS_20210429_159,Green,1,GREEN,1,Russian Federation,4/29/2021,2021-04-30T00:00:00,5331,GWIS,RUS,WF,WF 1000229,0 in the burned area,Russian Federation,1,5331 ha
WF_RUS_20210421_160,GREEN,1,GREEN,1,Russian Federation,4/21/2021,2021-04-30T00:00:00,10432,GWIS,RUS,WF,WF 1000234,0 in the burned area,Russian Federation,9,10432 ha
WF_IND_20210425_161,GREEN,1,GREEN,1,India,4/25/2021,2021-04-30T00:00:00,7003,GWIS,IND,WF,WF 1000351,10904 in the burned area,India,5,7003 ha
WF_MMR_20210421_162,GREEN,1,GREEN,1,Myanmar,4/21/2021,2021-04-30T00:00:00,14329,GWIS,MMR,WF,WF 1000356,0 in the burned area,Myanmar,9,14329 ha
WF_KAZ_20210416_163,GREEN,1,GREEN,1,"Kazakhstan, Russian Federation",4/16/2021,2021-04-30T00:00:00,15728,GWIS,KAZ,WF,WF 1000363,0 in the burned area,"Kazakhstan, Russian Federation",14,15728 ha
WF_KAZ_20210426_164,Green,1,GREEN,1,Kazakhstan,4/26/2021,2021-04-29T00:00:00,11517,GWIS,KAZ,WF,WF 1000224,0 in the burned area,Kazakhstan,3,11517 ha
WF_IND_20210322_165,Green,1,GREEN,1,India,3/22/2021,2021-04-29T00:00:00,46221,GWIS,IND,WF,WF 1000205,170150 in the burned area,India,38,46221 ha
WF_MEX_20210416_166,Green,1,GREEN,1,Mexico,4/16/2021,2021-04-29T00:00:00,6871,GWIS,MEX,WF,WF 1000184,1 in the burned area,Mexico,13,6871 ha
WF_RUS_20210429_167,Green,1,GREEN,1,Russian Federation,4/29/2021,2021-06-16T00:00:00,209068,GWIS,RUS,WF,WF 1000398,0 in the burned area,Russian Federation,48,209068 ha
WF_MEX_20210529_168,Green,1,GREEN,1,Mexico,5/29/2021,2021-06-10T00:00:00,6815,GWIS,MEX,WF,WF 1000406,0 in the burned area,Mexico,12,6815 ha
WF_MEX_20210527_169,Green,1,GREEN,1,Mexico,5/27/2021,2021-06-10T00:00:00,6629,GWIS,MEX,WF,WF 1000408,0 in the burned area,Mexico,14,6629 ha
WF_RUS_20210520_170,Green,1,GREEN,1,Russian Federation,5/20/2021,2021-06-08T00:00:00,13488,GWIS,RUS,WF,WF 1000390,0 in the burned area,Russian Federation,19,13488 ha
WF_RUS_20210524_171,Green,1,GREEN,1,Russian Federation,5/24/2021,2021-06-07T00:00:00,6629,GWIS,RUS,WF,WF 1000402,0 in the burned area,Russian Federation,14,6629 ha
WF_RUS_20210523_172,GREEN,1,GREEN,1,Russian Federation,5/23/2021,2021-06-04T00:00:00,7155,GWIS,RUS,WF,WF 1000403,0 in the burned area,Russian Federation,12,7155 ha
WF_RUS_20210425_173,Green,1,GREEN,1,Russian Federation,4/25/2021,2021-06-04T00:00:00,72313,GWIS,RUS,WF,WF 1000251,19 in the burned area,Russian Federation,40,72313 ha
WF_USA_20210529_174,Green,1,GREEN,1,United States,5/29/2021,2021-06-01T00:00:00,8849,GWIS,USA,WF,WF 1000400,0 in the burned area,United States,3,8849 ha
WF_KAZ_20210530_175,GREEN,1,GREEN,1,Kazakhstan,5/30/2021,2021-06-01T00:00:00,6172,GWIS,KAZ,WF,WF 1000401,0 in the burned area,Kazakhstan,2,6172 ha
WF_MEX_20210518_176,Green,1,GREEN,1,Mexico,5/18/2021,2021-06-01T00:00:00,6296,GWIS,MEX,WF,WF 1000394,2 in the burned area,Mexico,14,6296 ha
WF_ZAF_20210520_177,Green,1,GREEN,1,South Africa,5/20/2021,2021-06-01T00:00:00,42954,GWIS,ZAF,WF,WF 1000385,3 in the burned area,South Africa,12,42954 ha
WF_KAZ_20210530_178,GREEN,1,GREEN,1,Kazakhstan,5/30/2021,2021-05-31T00:00:00,6044,GWIS,KAZ,WF,WF 1000399,0 in the burned area,Kazakhstan,1,6044 ha
WF_GNB_20210519_179,Green,1,GREEN,1,Guinea-Bissau,5/19/2021,2021-05-30T00:00:00,6873,GWIS,GNB,WF,WF 1000393,0 in the burned area,Guinea-Bissau,11,6873 ha
WF_KAZ_20210527_180,GREEN,1,GREEN,1,Kazakhstan,5/27/2021,2021-05-30T00:00:00,5650,GWIS,KAZ,WF,WF 1000396,0 in the burned area,Kazakhstan,3,5650 ha
WF_RUS_20210527_181,GREEN,1,GREEN,1,Russian Federation,5/27/2021,2021-05-30T00:00:00,6835,GWIS,RUS,WF,WF 1000397,0 in the burned area,Russian Federation,3,6835 ha
WF_RUS_20210425_182,Green,1,GREEN,1,Russian Federation,4/25/2021,2021-05-30T00:00:00,49295,GWIS,RUS,WF,WF 1000305,8 in the burned area,Russian Federation,35,49295 ha
WF_KAZ_20210526_183,Green,1,GREEN,1,Kazakhstan,5/26/2021,2021-05-29T00:00:00,6187,GWIS,KAZ,WF,WF 1000395,0 in the burned area,Kazakhstan,3,6187 ha
WF_RUS_20210627_184,Green,1,GREEN,1,Russian Federation,6/27/2021,2021-07-05T00:00:00,10862,GWIS,RUS,WF,WF 1000475,0 in the burned area,Russian Federation,8,10862 ha
WF_RUS_20210625_185,Green,1,GREEN,1,Russian Federation,6/25/2021,2021-07-05T00:00:00,14832,GWIS,RUS,WF,WF 1000476,0 in the burned area,Russian Federation,10,14832 ha
WF_RUS_20210623_186,Green,1,GREEN,1,Russian Federation,6/23/2021,2021-07-05T00:00:00,23739,GWIS,RUS,WF,WF 1000477,0 in the burned area,Russian Federation,12,23739 ha
WF_RUS_20210623_187,Green,1,GREEN,1,Russian Federation,6/23/2021,2021-07-05T00:00:00,16848,GWIS,RUS,WF,WF 1000478,0 in the burned area,Russian Federation,12,16848 ha
WF_RUS_20210622_188,Green,1,GREEN,1,Russian Federation,6/22/2021,2021-07-05T00:00:00,35893,GWIS,RUS,WF,WF 1000479,0 in the burned area,Russian Federation,13,35893 ha
WF_RUS_20210622_189,Green,1,GREEN,1,Russian Federation,6/22/2021,2021-07-05T00:00:00,21019,GWIS,RUS,WF,WF 1000480,0 in the burned area,Russian Federation,13,21019 ha
WF_RUS_20210629_190,Green,1,GREEN,1,Russian Federation,6/29/2021,2021-07-05T00:00:00,101761,GWIS,RUS,WF,WF 1000469,0 in the burned area,Russian Federation,6,101761 ha
WF_RUS_20210629_191,Green,1,GREEN,1,Russian Federation,6/29/2021,2021-07-05T00:00:00,21720,GWIS,RUS,WF,WF 1000470,0 in the burned area,Russian Federation,6,21720 ha
WF_RUS_20210629_192,Green,1,GREEN,1,Russian Federation,6/29/2021,2021-07-05T00:00:00,11380,GWIS,RUS,WF,WF 1000482,0 in the burned area,Russian Federation,6,11380 ha
WF_RUS_20210630_193,Green,1,GREEN,1,Russian Federation,6/30/2021,2021-07-05T00:00:00,11997,GWIS,RUS,WF,WF 1000490,0 in the burned area,Russian Federation,5,11997 ha
WF_RUS_20210630_194,Green,1,GREEN,1,Russian Federation,6/30/2021,2021-07-05T00:00:00,6371,GWIS,RUS,WF,WF 1000504,0 in the burned area,Russian Federation,5,6371 ha
WF_RUS_20210630_195,Green,1,GREEN,1,Russian Federation,6/30/2021,2021-07-05T00:00:00,10220,GWIS,RUS,WF,WF 1000505,0 in the burned area,Russian Federation,5,10220 ha
WF_RUS_20210623_196,Green,1,GREEN,1,Russian Federation,6/23/2021,2021-07-05T00:00:00,6035,GWIS,RUS,WF,WF 1000506,0 in the burned area,Russian Federation,12,6035 ha
WF_USA_20210630_197,GREEN,1,GREEN,1,United States,6/30/2021,2021-07-05T00:00:00,6634,GWIS,USA,WF,WF 1000564,0 in the burned area,United States,5,6634 ha
WF_RUS_20210630_198,GREEN,1,GREEN,1,Russian Federation,6/30/2021,2021-07-05T00:00:00,5054,GWIS,RUS,WF,WF 1000565,0 in the burned area,Russian Federation,5,5054 ha
WF_RUS_20210629_199,GREEN,1,GREEN,1,Russian Federation,6/29/2021,2021-07-05T00:00:00,6144,GWIS,RUS,WF,WF 1000566,0 in the burned area,Russian Federation,6,6144 ha
WF_RUS_20210629_200,GREEN,1,GREEN,1,Russian Federation,6/29/2021,2021-07-05T00:00:00,5389,GWIS,RUS,WF,WF 1000567,0 in the burned area,Russian Federation,6,5389 ha
WF_RUS_20210629_201,GREEN,1,GREEN,1,Russian Federation,6/29/2021,2021-07-05T00:00:00,12471,GWIS,RUS,WF,WF 1000568,0 in the burned area,Russian Federation,6,12471 ha
WF_CAN_20210629_202,GREEN,1,GREEN,1,Canada,6/29/2021,2021-07-05T00:00:00,7583,GWIS,CAN,WF,WF 1000569,0 in the burned area,Canada,6,7583 ha
WF_RUS_20210628_203,GREEN,1,GREEN,1,Russian Federation,6/28/2021,2021-07-05T00:00:00,5953,GWIS,RUS,WF,WF 1000570,0 in the burned area,Russian Federation,7,5953 ha
WF_RUS_20210626_204,GREEN,1,GREEN,1,Russian Federation,6/26/2021,2021-07-05T00:00:00,5339,GWIS,RUS,WF,WF 1000571,0 in the burned area,Russian Federation,9,5339 ha
WF_RUS_20210626_205,GREEN,1,GREEN,1,Russian Federation,6/26/2021,2021-07-05T00:00:00,5076,GWIS,RUS,WF,WF 1000572,0 in the burned area,Russian Federation,9,5076 ha
WF_RUS_20210625_206,GREEN,1,GREEN,1,Russian Federation,6/25/2021,2021-07-05T00:00:00,5118,GWIS,RUS,WF,WF 1000573,0 in the burned area,Russian Federation,10,5118 ha
WF_RUS_20210622_207,GREEN,1,GREEN,1,Russian Federation,6/22/2021,2021-07-05T00:00:00,52127,GWIS,RUS,WF,WF 1000574,0 in the burned area,Russian Federation,13,52127 ha
WF_RUS_20210628_208,Green,1,GREEN,1,Russian Federation,6/28/2021,2021-07-05T00:00:00,11016,GWIS,RUS,WF,WF 1000498,0 in the burned area,Russian Federation,7,11016 ha
WF_RUS_20210627_209,Green,1,GREEN,1,Russian Federation,6/27/2021,2021-07-05T00:00:00,8738,GWIS,RUS,WF,WF 1000499,0 in the burned area,Russian Federation,8,8738 ha
WF_RUS_20210627_210,Green,1,GREEN,1,Russian Federation,6/27/2021,2021-07-05T00:00:00,8702,GWIS,RUS,WF,WF 1000486,0 in the burned area,Russian Federation,8,8702 ha
WF_RUS_20210625_211,Green,1,GREEN,1,Russian Federation,6/25/2021,2021-07-05T00:00:00,10440,GWIS,RUS,WF,WF 1000487,0 in the burned area,Russian Federation,10,10440 ha
WF_RUS_20210620_212,Green,1,GREEN,1,Russian Federation,6/20/2021,2021-07-05T00:00:00,18315,GWIS,RUS,WF,WF 1000449,0 in the burned area,Russian Federation,15,18315 ha
WF_RUS_20210620_213,Green,1,GREEN,1,Russian Federation,6/20/2021,2021-07-05T00:00:00,17876,GWIS,RUS,WF,WF 1000454,0 in the burned area,Russian Federation,15,17876 ha
WF_RUS_20210623_214,Green,1,GREEN,1,Russian Federation,6/23/2021,2021-07-05T00:00:00,24896,GWIS,RUS,WF,WF 1000461,0 in the burned area,Russian Federation,12,24896 ha
WF_RUS_20210619_215,Green,1,GREEN,1,Russian Federation,6/19/2021,2021-07-05T00:00:00,8776,GWIS,RUS,WF,WF 1000441,0 in the burned area,Russian Federation,16,8776 ha
WF_USA_20210629_216,Green,1,GREEN,1,United States,6/29/2021,2021-07-04T00:00:00,7878,GWIS,USA,WF,WF 1000485,0 in the burned area,United States,5,7878 ha
WF_CAN_20210629_217,Green,1,GREEN,1,Canada,6/29/2021,2021-07-04T00:00:00,8848,GWIS,CAN,WF,WF 1000483,337 in the burned area,Canada,5,8848 ha
WF_USA_20210629_218,Green,1,GREEN,1,United States,6/29/2021,2021-07-04T00:00:00,6505,GWIS,USA,WF,WF 1000468,0 in the burned area,United States,5,6505 ha
WF_CAN_20210629_219,Green,1,GREEN,1,Canada,6/29/2021,2021-07-04T00:00:00,36294,GWIS,CAN,WF,WF 1000471,1 in the burned area,Canada,5,36294 ha
WF_CAN_20210629_220,Green,1,GREEN,1,Canada,6/29/2021,2021-07-04T00:00:00,11876,GWIS,CAN,WF,WF 1000472,0 in the burned area,Canada,5,11876 ha
WF_CAN_20210630_221,GREEN,1,GREEN,1,Canada,6/30/2021,2021-07-02T00:00:00,5410,GWIS,CAN,WF,WF 1001104,0 in the burned area,Canada,2,5410 ha
WF_BWA_20210630_222,GREEN,1,GREEN,1,Botswana,6/30/2021,2021-07-02T00:00:00,7119,GWIS,BWA,WF,WF 1001105,0 in the burned area,Botswana,2,7119 ha
WF_RUS_20210629_223,Green,1,GREEN,1,Russian Federation,6/29/2021,2021-07-02T00:00:00,13167,GWIS,RUS,WF,WF 1000473,0 in the burned area,Russian Federation,3,13167 ha
WF_RUS_20210629_224,Green,1,GREEN,1,Russian Federation,6/29/2021,2021-07-02T00:00:00,8450,GWIS,RUS,WF,WF 1000484,0 in the burned area,Russian Federation,3,8450 ha
WF_CAN_20210630_225,Green,1,GREEN,1,Canada,6/30/2021,2021-07-02T00:00:00,10496,GWIS,CAN,WF,WF 1000491,0 in the burned area,Canada,2,10496 ha
WF_RUS_20210630_226,Green,1,GREEN,1,Russian Federation,6/30/2021,2021-07-02T00:00:00,13209,GWIS,RUS,WF,WF 1000492,0 in the burned area,Russian Federation,2,13209 ha
WF_RUS_20210630_227,Green,1,GREEN,1,Russian Federation,6/30/2021,2021-07-02T00:00:00,6614,GWIS,RUS,WF,WF 1000493,0 in the burned area,Russian Federation,2,6614 ha
WF_KAZ_20210629_228,GREEN,1,GREEN,1,Kazakhstan,6/29/2021,2021-07-02T00:00:00,5453,GWIS,KAZ,WF,WF 1000494,0 in the burned area,Kazakhstan,3,5453 ha
WF_CAN_20210629_229,Green,1,GREEN,1,Canada,6/29/2021,2021-07-02T00:00:00,9977,GWIS,CAN,WF,WF 1000495,0 in the burned area,Canada,3,9977 ha
WF_RUS_20210629_230,Green,1,GREEN,1,Russian Federation,6/29/2021,2021-07-02T00:00:00,15640,GWIS,RUS,WF,WF 1000496,0 in the burned area,Russian Federation,3,15640 ha
WF_CAN_20210629_231,Green,1,GREEN,1,Canada,6/29/2021,2021-07-02T00:00:00,15378,GWIS,CAN,WF,WF 1000497,1 in the burned area,Canada,3,15378 ha
WF_RUS_20210624_232,GREEN,1,GREEN,1,Russian Federation,6/24/2021,2021-07-02T00:00:00,5192,GWIS,RUS,WF,WF 1000500,0 in the burned area,Russian Federation,8,5192 ha
WF_RUS_20210630_233,GREEN,1,GREEN,1,Russian Federation,6/30/2021,2021-07-02T00:00:00,5159,GWIS,RUS,WF,WF 1000503,0 in the burned area,Russian Federation,2,5159 ha
WF_RUS_20210622_234,Green,1,GREEN,1,Russian Federation,6/22/2021,2021-07-02T00:00:00,33850,GWIS,RUS,WF,WF 1000481,0 in the burned area,Russian Federation,10,33850 ha
WF_CAN_20210630_235,Green,1,GREEN,1,Canada,6/30/2021,2021-07-02T00:00:00,22144,GWIS,CAN,WF,WF 1000466,0 in the burned area,Canada,2,22144 ha
WF_KAZ_20210630_236,Green,1,GREEN,1,Kazakhstan,6/30/2021,2021-07-01T00:00:00,10221,GWIS,KAZ,WF,WF 1000465,0 in the burned area,Kazakhstan,1,10221 ha
WF_RUS_20210629_237,GREEN,1,GREEN,1,Russian Federation,6/29/2021,2021-06-30T00:00:00,5887,GWIS,RUS,WF,WF 1000467,0 in the burned area,Russian Federation,1,5887 ha
WF_CAN_20210629_238,GREEN,1,GREEN,1,Canada,6/29/2021,2021-06-30T00:00:00,6383,GWIS,CAN,WF,WF 1000474,0 in the burned area,Canada,1,6383 ha
WF_COD_20210722_239,GREEN,1,GREEN,1,The Democratic Republic of Congo,7/22/2021,2021-08-06T00:00:00,7317,GWIS,COD,WF,WF 1001514,1105 in the burned area,The Democratic Republic of Congo,15,7317 ha
WF_RUS_20210729_240,GREEN,1,GREEN,1,Russian Federation,7/29/2021,2021-08-06T00:00:00,7343,GWIS,RUS,WF,WF 1001546,0 in the burned area,Russian Federation,8,7343 ha
WF_RUS_20210729_241,GREEN,1,GREEN,1,Russian Federation,7/29/2021,2021-08-06T00:00:00,6663,GWIS,RUS,WF,WF 1001547,0 in the burned area,Russian Federation,8,6663 ha
WF_RUS_20210729_242,GREEN,1,GREEN,1,Russian Federation,7/29/2021,2021-08-06T00:00:00,5315,GWIS,RUS,WF,WF 1001548,0 in the burned area,Russian Federation,8,5315 ha
WF_BRA_20210725_243,GREEN,1,GREEN,1,Brazil,7/25/2021,2021-08-06T00:00:00,6358,GWIS,BRA,WF,WF 1001549,0 in the burned area,Brazil,12,6358 ha
WF_RUS_20210725_244,Green,1,GREEN,1,Russian Federation,7/25/2021,2021-08-06T00:00:00,17588,GWIS,RUS,WF,WF 1001255,0 in the burned area,Russian Federation,12,17588 ha
WF_TUR_20210729_245,Green,1,GREEN,1,Türkiye,7/29/2021,2021-08-06T00:00:00,13835,GWIS,TUR,WF,WF 1001270,151 in the burned area,Türkiye,8,13835 ha
WF_RUS_20210728_246,Green,1,GREEN,1,Russian Federation,7/28/2021,2021-08-06T00:00:00,66218,GWIS,RUS,WF,WF 1001272,0 in the burned area,Russian Federation,9,66218 ha
WF_RUS_20210726_247,Green,1,GREEN,1,Russian Federation,7/26/2021,2021-08-06T00:00:00,12300,GWIS,RUS,WF,WF 1001275,0 in the burned area,Russian Federation,11,12300 ha
WF_RUS_20210724_248,Green,1,GREEN,1,Russian Federation,7/24/2021,2021-08-06T00:00:00,15883,GWIS,RUS,WF,WF 1001279,0 in the burned area,Russian Federation,13,15883 ha
WF_BRA_20210729_249,Green,1,GREEN,1,Brazil,7/29/2021,2021-08-06T00:00:00,6675,GWIS,BRA,WF,WF 1001306,0 in the burned area,Brazil,8,6675 ha
WF_TUR_20210728_250,Green,1,Green,1,Türkiye,7/28/2021,2021-08-06T00:00:00,35438,GWIS,TUR,WF,WF 1001229,2613 in the burned area,Türkiye,9,35438 ha
WF_TUR_20210729_251,Green,1,GREEN,1,Türkiye,7/29/2021,2021-08-06T00:00:00,8860,GWIS,TUR,WF,WF 1001309,629 in the burned area,Türkiye,8,8860 ha
WF_ALB_20210726_252,Green,1,GREEN,1,Albania,7/26/2021,2021-08-06T00:00:00,5935,GWIS,ALB,WF,WF 1001326,231 in the burned area,Albania,11,5935 ha
WF_RUS_20210725_253,Green,1,GREEN,1,Russian Federation,7/25/2021,2021-08-06T00:00:00,8844,GWIS,RUS,WF,WF 1001330,0 in the burned area,Russian Federation,12,8844 ha
WF_RUS_20210724_254,Green,1,GREEN,1,Russian Federation,7/24/2021,2021-08-06T00:00:00,8605,GWIS,RUS,WF,WF 1001333,0 in the burned area,Russian Federation,13,8605 ha
WF_AGO_20210722_255,Green,1,GREEN,1,Angola,7/22/2021,2021-08-05T00:00:00,8579,GWIS,AGO,WF,WF 1001346,0 in the burned area,Angola,14,8579 ha
WF_COD_20210719_256,Green,1,GREEN,1,The Democratic Republic of Congo,7/19/2021,2021-08-05T00:00:00,8227,GWIS,COD,WF,WF 1001373,1008 in the burned area,The Democratic Republic of Congo,17,8227 ha
WF_AGO_20210719_257,Green,1,GREEN,1,Angola,7/19/2021,2021-08-05T00:00:00,10728,GWIS,AGO,WF,WF 1001374,0 in the burned area,Angola,17,10728 ha
WF_COD_20210717_258,Green,1,GREEN,1,The Democratic Republic of Congo,7/17/2021,2021-08-05T00:00:00,7217,GWIS,COD,WF,WF 1001403,0 in the burned area,The Democratic Republic of Congo,19,7217 ha
WF_RUS_20210717_259,Green,1,GREEN,1,Russian Federation,7/17/2021,2021-08-05T00:00:00,14438,GWIS,RUS,WF,WF 1001285,0 in the burned area,Russian Federation,19,14438 ha
WF_TUR_20210729_260,Green,1,GREEN,1,Türkiye,7/29/2021,2021-08-05T00:00:00,12893,GWIS,TUR,WF,WF 1001252,8407 in the burned area,Türkiye,7,12893 ha
WF_AGO_20210724_261,GREEN,1,GREEN,1,Angola,7/24/2021,2021-08-05T00:00:00,5098,GWIS,AGO,WF,WF 1001550,0 in the burned area,Angola,12,5098 ha
WF_COD_20210718_262,Green,1,GREEN,1,The Democratic Republic of Congo,7/18/2021,2021-08-05T00:00:00,6137,GWIS,COD,WF,WF 1001484,69 in the burned area,The Democratic Republic of Congo,18,6137 ha
WF_AGO_20210716_263,Green,1,GREEN,1,Angola,7/16/2021,2021-08-04T00:00:00,8371,GWIS,AGO,WF,WF 1001488,62 in the burned area,Angola,19,8371 ha
WF_COD_20210716_264,Green,1,GREEN,1,The Democratic Republic of Congo,7/16/2021,2021-08-04T00:00:00,17022,GWIS,COD,WF,WF 1001492,13373 in the burned area,The Democratic Republic of Congo,19,17022 ha
WF_BRA_20210729_265,Green,1,GREEN,1,Brazil,7/29/2021,2021-08-04T00:00:00,6381,GWIS,BRA,WF,WF 1001469,342 in the burned area,Brazil,6,6381 ha
WF_COD_20210726_266,Green,1,GREEN,1,The Democratic Republic of Congo,7/26/2021,2021-08-04T00:00:00,5854,GWIS,COD,WF,WF 1001475,1719 in the burned area,The Democratic Republic of Congo,9,5854 ha
WF_TZA_20210724_267,GREEN,1,GREEN,1,Tanzania,7/24/2021,2021-08-04T00:00:00,6627,GWIS,TZA,WF,WF 1001476,8 in the burned area,Tanzania,11,6627 ha
WF_AUS_20210723_268,GREEN,1,GREEN,1,Australia,7/23/2021,2021-08-04T00:00:00,17720,GWIS,AUS,WF,WF 1001480,0 in the burned area,Australia,12,17720 ha
WF_COD_20210720_269,Green,1,GREEN,1,The Democratic Republic of Congo,7/20/2021,2021-08-04T00:00:00,9676,GWIS,COD,WF,WF 1001481,0 in the burned area,The Democratic Republic of Congo,15,9676 ha
WF_RUS_20210729_270,GREEN,1,GREEN,1,Russian Federation,7/29/2021,2021-08-04T00:00:00,6451,GWIS,RUS,WF,WF 1001511,0 in the burned area,Russian Federation,6,6451 ha
WF_RUS_20210728_271,GREEN,1,GREEN,1,Russian Federation,7/28/2021,2021-08-04T00:00:00,5387,GWIS,RUS,WF,WF 1001512,0 in the burned area,Russian Federation,7,5387 ha
WF_BRA_20210724_272,GREEN,1,GREEN,1,Brazil,7/24/2021,2021-08-04T00:00:00,5626,GWIS,BRA,WF,WF 1001513,1 in the burned area,Brazil,11,5626 ha
WF_RUS_20210726_273,Green,1,GREEN,1,Russian Federation,7/26/2021,2021-08-04T00:00:00,15364,GWIS,RUS,WF,WF 1001253,0 in the burned area,Russian Federation,9,15364 ha
WF_RUS_20210726_274,Green,1,GREEN,1,Russian Federation,7/26/2021,2021-08-04T00:00:00,20954,GWIS,RUS,WF,WF 1001254,0 in the burned area,Russian Federation,9,20954 ha
WF_USA_20210717_275,Green,1,GREEN,1,United States,7/17/2021,2021-08-04T00:00:00,6022,GWIS,USA,WF,WF 1001259,9 in the burned area,United States,18,6022 ha
WF_CAN_20210717_276,Green,1,GREEN,1,Canada,7/17/2021,2021-08-04T00:00:00,10422,GWIS,CAN,WF,WF 1001286,0 in the burned area,Canada,18,10422 ha
WF_RUS_20210723_277,Green,1,GREEN,1,Russian Federation,7/23/2021,2021-08-04T00:00:00,6115,GWIS,RUS,WF,WF 1001282,0 in the burned area,Russian Federation,12,6115 ha
WF_CAN_20210721_278,Green,1,GREEN,1,Canada,7/21/2021,2021-08-04T00:00:00,11201,GWIS,CAN,WF,WF 1001283,0 in the burned area,Canada,14,11201 ha
WF_CAN_20210718_279,Green,1,GREEN,1,Canada,7/18/2021,2021-08-04T00:00:00,14728,GWIS,CAN,WF,WF 1001284,0 in the burned area,Canada,17,14728 ha
WF_RUS_20210724_280,Green,1,GREEN,1,Russian Federation,7/24/2021,2021-08-04T00:00:00,6176,GWIS,RUS,WF,WF 1001280,0 in the burned area,Russian Federation,11,6176 ha
WF_RUS_20210724_281,Green,1,GREEN,1,Russian Federation,7/24/2021,2021-08-04T00:00:00,24409,GWIS,RUS,WF,WF 1001277,0 in the burned area,Russian Federation,11,24409 ha
WF_RUS_20210724_282,Green,1,GREEN,1,Russian Federation,7/24/2021,2021-08-04T00:00:00,8383,GWIS,RUS,WF,WF 1001278,0 in the burned area,Russian Federation,11,8383 ha
WF_RUS_20210726_283,Green,1,GREEN,1,Russian Federation,7/26/2021,2021-08-04T00:00:00,9980,GWIS,RUS,WF,WF 1001273,0 in the burned area,Russian Federation,9,9980 ha
