disaster_id,coordinates,htmldescription,alertlevel,alertscore,episodealertlevel,episodealertscore,country,fromdate,todate,severity,source,iso3,eventtype,Death,Displaced,GDACS_ID
FL_UNK_20090927_1326,"[-0.146, 38.773]",GREEN Flood in Spain from: 27 Sep 2009 00 to: 27 Sep 2009 00.,GREEN,1,Green,1,Spain,9/27/2009,2009-09-27T00:00:00,3.69,DFO,   ,FL,0,-,FL 3546
FL_UNK_20091030_1327,"[107.665, 14.912]",GREEN Flood in Philippines from: 30 Oct 2009 00 to: 30 Oct 2009 00.,GREEN,1,Green,1,Philippines,10/30/2009,2009-10-30T00:00:00,6.05,DFO,   ,FL,0,98,FL 3560
FL_UNK_20091026_1328,"[-56.274, -25.093]",GREEN Flood in Paraguay from: 26 Oct 2009 00 to: 26 Oct 2009 00.,GREEN,1,Green,1,Paraguay,10/26/2009,2009-10-26T00:00:00,5.69,DFO,   ,FL,0,-,FL 3559
FL_UNK_20091124_1329,"[40.228, 21.239]",ORANGE Flood in Saudi Arabia from: 24 Nov 2009 00 to: 24 Nov 2009 00.,ORANGE,2,Orange,2,Saudi Arabia,11/24/2009,2009-11-24T00:00:00,5.54,DFO,   ,FL,116,-,FL 3579
FL_UNK_20091225_1330,"[36.023, -6.805]",GREEN Flood in Tanzania from: 25 Dec 2009 00 to: 25 Dec 2009 00.,GREEN,1,Green,1,Tanzania,12/25/2009,2009-12-25T00:00:00,5.7,DFO,   ,FL,1,3000,FL 3584
FL_UNK_20091225_1331,"[-6.778, 31.812]",GREEN Flood in Morocco from: 25 Dec 2009 00 to: 25 Dec 2009 00.,GREEN,1,Green,1,Morocco,12/25/2009,2009-12-25T00:00:00,5.5,DFO,   ,FL,5,25,FL 3585
FL_UNK_20091225_1332,"[151.752, -31.176]",GREEN Flood in Australia from: 25 Dec 2009 00 to: 25 Dec 2009 00.,GREEN,1,Green,1,Australia,12/25/2009,2009-12-25T00:00:00,5.78,DFO,   ,FL,0,-,FL 3586
FL_UNK_20100129_1333,"[178.132, -37.717]",GREEN Flood in New Zealand from: 29 Jan 2010 00 to: 29 Jan 2010 00.,GREEN,1,Green,1,New Zealand,1/29/2010,2010-01-29T00:00:00,5.34,DFO,   ,FL,0,-,FL 3600
FL_UNK_20100127_1334,"[-66.5, -17.46]",GREEN Flood in Bolivia from: 27 Jan 2010 00 to: 27 Jan 2010 00.,GREEN,1,Green,1,Bolivia,1/27/2010,2010-01-27T00:00:00,6.47,DFO,   ,FL,0,-,FL 3601
FL_UNK_20100127_1335,"[28.696, -24.746]",GREEN Flood in South Africa from: 27 Jan 2010 00 to: 27 Jan 2010 00.,GREEN,1,Green,1,South Africa,1/27/2010,2010-01-27T00:00:00,5.42,DFO,   ,FL,0,1400,FL 3599
FL_UNK_20100228_1336,"[-1.533, 46.773]",GREEN Flood in France from: 28 Feb 2010 00 to: 28 Feb 2010 00.,GREEN,1,Green,1,France,2/28/2010,2010-02-28T00:00:00,5.27,DFO,   ,FL,48,500,FL 3612
FL_UNK_20100228_1337,"[-73.766, 18.417]",GREEN Flood in Haiti from: 28 Feb 2010 00 to: 28 Feb 2010 00.,GREEN,1,Green,1,Haiti,2/28/2010,2010-02-28T00:00:00,4.06,DFO,   ,FL,13,-,FL 3613
FL_UNK_20100228_1338,"[147.956, -26.216]",GREEN Flood in Australia from: 28 Feb 2010 00 to: 28 Feb 2010 00.,GREEN,1,Green,1,Australia,2/28/2010,2010-02-28T00:00:00,7.19,DFO,   ,FL,0,-,FL 3615
FL_UNK_20100327_1339,"[-74.873, 39.486]",GREEN Flood in USA from: 27 Mar 2010 00 to: 27 Mar 2010 00.,GREEN,1,Green,1,USA,3/27/2010,2010-03-27T00:00:00,6.38,DFO,   ,FL,0,-,FL 3629
FL_UNK_20100327_1340,"[24.797, 56.652]",GREEN Flood in Latvia from: 27 Mar 2010 00 to: 27 Mar 2010 00.,GREEN,1,Green,1,Latvia,3/27/2010,2010-03-27T00:00:00,5.6,DFO,   ,FL,0,-,FL 3630
FL_UNK_20100327_1341,"[89.509, 22.152]",ORANGE Flood in Bangladesh from: 27 Mar 2010 00 to: 27 Mar 2010 00.,ORANGE,2,Orange,2,Bangladesh,3/27/2010,2010-03-27T00:00:00,4.93,DFO,   ,FL,104,-,FL 3633
FL_UNK_20100326_1342,"[36.982, 53.284]",GREEN Flood in Russia from: 26 Mar 2010 00 to: 26 Mar 2010 00.,GREEN,1,Green,1,Russia,3/26/2010,2010-03-26T00:00:00,6.05,DFO,   ,FL,0,-,FL 3628
FL_UNK_20100326_1343,"[29.686, -1.744]",GREEN Flood in Rwanda from: 26 Mar 2010 00 to: 26 Mar 2010 00.,GREEN,1,Green,1,Rwanda,3/26/2010,2010-03-26T00:00:00,4.73,DFO,   ,FL,4,-,FL 3631
FL_UNK_20100324_1344,"[94.612, 27.25]",GREEN Flood in India from: 24 Mar 2010 00 to: 24 Mar 2010 00.,GREEN,1,Green,1,India,3/24/2010,2010-03-24T00:00:00,4.7,DFO,   ,FL,0,-,FL 3626
FL_UNK_20100324_1345,"[104.787, -4.448]",GREEN Flood in Indonesia from: 24 Mar 2010 00 to: 24 Mar 2010 00.,GREEN,1,Green,1,Indonesia,3/24/2010,2010-03-24T00:00:00,5.65,DFO,   ,FL,0,25000,FL 3627
FL_UNK_20100401_1346,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20100401_1347,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20100529_1348,"[-97.79, 49.875]",GREEN Flood in Canada from: 29 May 2010 00 to: 29 May 2010 00.,GREEN,1,Green,1,Canada,5/29/2010,2010-05-29T00:00:00,4.89,DFO,   ,FL,0,-,FL 3655
FL_UNK_20100529_1349,"[125.3, 6.778]",GREEN Flood in Philippines from: 29 May 2010 00 to: 29 May 2010 00.,GREEN,1,Green,1,Philippines,5/29/2010,2010-05-29T00:00:00,4.95,DFO,   ,FL,27,-,FL 3656
FL_UNK_20100529_1350,"[19.797, 49.671]",GREEN Flood in Hungary from: 29 May 2010 00 to: 29 May 2010 00.,GREEN,1,Green,1,Hungary,5/29/2010,2010-05-29T00:00:00,6.39,DFO,   ,FL,0,3000,FL 3657
FL_UNK_20100525_1351,"[169.918, -45.157]",GREEN Flood in New Zealand from: 25 May 2010 00 to: 25 May 2010 00.,GREEN,1,Green,1,New Zealand,5/25/2010,2010-05-25T00:00:00,5.55,DFO,   ,FL,0,-,FL 3654
FL_UNK_20100401_1352,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20100630_1353,"[-100.417, 24.311]",GREEN Flood in Mexico from: 30 Jun 2010 00 to: 30 Jun 2010 00.,GREEN,1,Green,1,Mexico,6/30/2010,2010-06-30T00:00:00,6.52,DFO,   ,FL,6,50000,FL 3671
FL_UNK_20100627_1354,"[24.792, 48.589]",GREEN Flood in Ukraine from: 27 Jun 2010 00 to: 27 Jun 2010 00.,GREEN,1,Green,1,Ukraine,6/27/2010,2010-06-27T00:00:00,5.49,DFO,   ,FL,2,-,FL 3672
FL_UNK_20100625_1355,"[121.606, 24.949]",GREEN Flood in Taiwan from: 25 Jun 2010 00 to: 25 Jun 2010 00.,GREEN,1,Green,1,Taiwan,6/25/2010,2010-06-25T00:00:00,3.62,DFO,   ,FL,0,-,FL 3668
FL_UNK_20100625_1356,"[-7.151, 6.013]",GREEN Flood in Liberia from: 25 Jun 2010 00 to: 25 Jun 2010 00.,GREEN,1,Green,1,Liberia,6/25/2010,2010-06-25T00:00:00,5.74,DFO,   ,FL,12,-,FL 3669
FL_UNK_20100625_1357,"[-70.393, 19.254]",GREEN Flood in Dominican Republic from: 25 Jun 2010 00 to: 25 Jun 2010 00.,GREEN,1,Green,1,Dominican Republic,6/25/2010,2010-06-25T00:00:00,4.67,DFO,   ,FL,0,-,FL 3670
FL_UNK_20100622_1358,"[-0.982, 7.931]",GREEN Flood in Ghana from: 22 Jun 2010 00 to: 22 Jun 2010 00.,GREEN,1,Green,1,Ghana,6/22/2010,2010-06-22T00:00:00,5.88,DFO,   ,FL,30,-,FL 3663
FL_UNK_20100622_1359,"[23.185, 46.079]",GREEN Flood in Romania from: 22 Jun 2010 00 to: 22 Jun 2010 00.,GREEN,1,Green,1,Romania,6/22/2010,2010-06-22T00:00:00,6.38,DFO,   ,FL,23,17500,FL 3664
FL_UNK_20100622_1360,"[17.705, 43.987]",GREEN Flood in Bosnia and Herzegovina from: 22 Jun 2010 00 to: 22 Jun 2010 00.,GREEN,1,Green,1,Bosnia and Herzegovina,6/22/2010,2010-06-22T00:00:00,5.16,DFO,   ,FL,46,-,FL 3665
FL_UNK_20100622_1361,"[72.079, 36.027]",GREEN Flood in Pakistan from: 22 Jun 2010 00 to: 22 Jun 2010 00.,GREEN,1,Green,1,Pakistan,6/22/2010,2010-06-22T00:00:00,4.45,DFO,   ,FL,46,-,FL 3666
FL_UNK_20100622_1362,"[-37.782, -6.356]",ORANGE Flood in Brazil from: 22 Jun 2010 00 to: 22 Jun 2010 00.,ORANGE,2,Orange,2,Brazil,6/22/2010,2010-06-22T00:00:00,6.76,DFO,   ,FL,50,150000,FL 3667
FL_UNK_20100401_1363,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20100727_1364,"[73.257, 33.363]",RED Flood in Pakistan from: 27 Jul 2010 00 to: 27 Jul 2010 00.,RED,3,Red,3,Pakistan,7/27/2010,2010-07-27T00:00:00,7.46,DFO,   ,FL,1750,10000000,FL 3696
FL_UNK_20100727_1365,"[68.859, 35.21]",GREEN Flood in Afghanistan from: 27 Jul 2010 00 to: 27 Jul 2010 00.,GREEN,1,Green,1,Afghanistan,7/27/2010,2010-07-27T00:00:00,6.15,DFO,   ,FL,65,180,FL 3697
FL_UNK_20100727_1366,"[13.995, 51.467]",GREEN Flood in Germany from: 27 Jul 2010 00 to: 27 Jul 2010 00.,GREEN,1,Green,1,Germany,7/27/2010,2010-07-27T00:00:00,5.95,DFO,   ,FL,15,3000,FL 3698
FL_UNK_20100727_1367,"[99.985, 37.843]",GREEN Flood in China from: 27 Jul 2010 00 to: 27 Jul 2010 00.,GREEN,1,Green,1,China,7/27/2010,2010-07-27T00:00:00,7.03,DFO,   ,FL,65,180,FL 3699
FL_UNK_20100727_1368,"[125.713, 39.588]",GREEN Flood in North Korea from: 27 Jul 2010 00 to: 27 Jul 2010 00.,GREEN,1,Green,1,North Korea,7/27/2010,2010-07-27T00:00:00,5.82,DFO,   ,FL,0,17000,FL 3701
FL_UNK_20100725_1369,"[-91.003, 41.058]",GREEN Flood in USA from: 25 Jul 2010 00 to: 25 Jul 2010 00.,GREEN,1,Green,1,USA,7/25/2010,2010-07-25T00:00:00,5.33,DFO,   ,FL,1,500,FL 3689
FL_UNK_20100725_1370,"[84.784, 28.352]",GREEN Flood in Nepal from: 25 Jul 2010 00 to: 25 Jul 2010 00.,GREEN,1,Green,1,Nepal,7/25/2010,2010-07-25T00:00:00,5.12,DFO,   ,FL,12,-,FL 3690
FL_UNK_20100401_1371,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20100826_1372,"[124.965, 40.365]",GREEN Flood in North Korea from: 26 Aug 2010 00 to: 26 Aug 2010 00.,GREEN,1,Green,1,North Korea,8/26/2010,2010-08-26T00:00:00,3.51,DFO,   ,FL,0,35000,FL 3705
FL_UNK_20100401_1373,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20100926_1374,"[32.715, 1.305]",GREEN Flood in Uganda from: 26 Sep 2010 00 to: 26 Sep 2010 00.,GREEN,1,Green,1,Uganda,9/26/2010,2010-09-26T00:00:00,4.39,DFO,   ,FL,0,600,FL 3724
FL_UNK_20100925_1375,"[-126.67, 50.901]",GREEN Flood in Canada from: 25 Sep 2010 00 to: 25 Sep 2010 00.,GREEN,1,Green,1,Canada,9/25/2010,2010-09-25T00:00:00,5.56,DFO,   ,FL,0,720,FL 3720
FL_UNK_20100922_1376,"[-90.18, 44.01]",GREEN Flood in USA from: 22 Sep 2010 00 to: 22 Sep 2010 00.,GREEN,1,Green,1,USA,9/22/2010,2010-09-22T00:00:00,4.84,DFO,   ,FL,0,-,FL 3722
FL_UNK_20100401_1377,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20101030_1378,"[108.92, 12.517]",GREEN Flood in Viet Nam from: 30 Oct 2010 00 to: 30 Oct 2010 00.,GREEN,1,Green,1,Viet Nam,10/30/2010,2010-10-30T00:00:00,5.37,DFO,   ,FL,18,35000,FL 3739
FL_UNK_20100401_1379,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20101129_1380,"[-7.838, 32.511]",GREEN Flood in Morocco from: 29 Nov 2010 00 to: 29 Nov 2010 00.,GREEN,1,Green,1,Morocco,11/29/2010,2010-11-29T00:00:00,5.45,DFO,   ,FL,30,-,FL 3753
FL_UNK_20101127_1381,"[147.388, -29.839]",GREEN Flood in Australia from: 27 Nov 2010 00 to: 27 Nov 2010 00.,GREEN,1,Green,1,Australia,11/27/2010,2010-11-27T00:00:00,7.6,DFO,   ,FL,5,3000,FL 3752
FL_UNK_20101125_1382,"[-66.939, 9.776]",GREEN Flood in Venezuela from: 25 Nov 2010 00 to: 25 Nov 2010 00.,GREEN,1,Green,1,Venezuela,11/25/2010,2010-11-25T00:00:00,6.85,DFO,   ,FL,30,60000,FL 3754
FL_UNK_20100401_1383,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20100401_1384,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20110130_1385,"[-64.042, -21.091]",GREEN Flood in Bolivia from: 30 Jan 2011 00 to: 30 Jan 2011 00.,GREEN,1,Green,1,Bolivia,1/30/2011,2011-01-30T00:00:00,5.23,DFO,   ,FL,31,500,FL 3775
FL_UNK_20110128_1386,"[175.634, -36.617]",GREEN Flood in New Zealand from: 28 Jan 2011 00 to: 28 Jan 2011 00.,GREEN,1,Green,1,New Zealand,1/28/2011,2011-01-28T00:00:00,4.87,DFO,   ,FL,0,-,FL 3772
FL_UNK_20110128_1387,"[104.669, -4.053]",GREEN Flood in Malaysia from: 28 Jan 2011 00 to: 28 Jan 2011 00.,GREEN,1,Green,1,Malaysia,1/28/2011,2011-01-28T00:00:00,5.57,DFO,   ,FL,2,20000,FL 3774
FL_UNK_20110126_1388,"[39.944, 21.352]",GREEN Flood in Saudi Arabia from: 26 Jan 2011 00 to: 26 Jan 2011 00.,GREEN,1,Green,1,Saudi Arabia,1/26/2011,2011-01-26T00:00:00,5.44,DFO,   ,FL,10,-,FL 3771
FL_UNK_20110125_1389,"[125.779, 9.4]",GREEN Flood in Philippines from: 25 Jan 2011 00 to: 25 Jan 2011 00.,GREEN,1,Green,1,Philippines,1/25/2011,2011-01-25T00:00:00,4.58,DFO,   ,FL,0,32342,FL 3773
FL_UNK_20100401_1390,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20110224_1391,"[115.087, -8.415]",GREEN Flood in Indonesia from: 24 Feb 2011 00 to: 24 Feb 2011 00.,GREEN,1,Green,1,Indonesia,2/24/2011,2011-02-24T00:00:00,4.28,DFO,   ,FL,0,4000,FL 3783
FL_UNK_20100401_1392,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20110315_1393,"[20.642, -18.189]",GREEN Flood in Namibia from: 15 Mar 2011 00 to: 19 Apr 2011 23.,GREEN,1,Green,1,Namibia,3/15/2011,2011-04-19T23:59:59,6.74,DFO,   ,FL,62,10000,FL 3798
FL_UNK_20110323_1394,"[99.277, 8.666]",ORANGE Flood in Thailand from: 23 Mar 2011 00 to: 10 Apr 2011 23.,ORANGE,2,Orange,2,Thailand,3/23/2011,2011-04-10T23:59:59,6.11,DFO,   ,FL,59,84000,FL 3795
FL_UNK_20110331_1395,"[98.972, 3.329]",GREEN Flood in Indonesia from: 31 Mar 2011 00 to: 01 Apr 2011 23.,GREEN,1,Green,1,Indonesia,3/31/2011,2011-04-01T23:59:59,4.68,DFO,   ,FL,0,400,FL 3796
FL_UNK_20110331_1396,"[100.482, 6.08]",GREEN Flood in Malaysia from: 31 Mar 2011 00 to: 01 Apr 2011 23.,GREEN,1,Green,1,Malaysia,3/31/2011,2011-04-01T23:59:59,4.8,DFO,   ,FL,0,4230,FL 3797
FL_UNK_20110322_1397,"[147.327, -41.422]",GREEN Flood in Tasmania from: 22 Mar 2011 00 to: 28 Mar 2011 23.,GREEN,1,Green,1,Tasmania,3/22/2011,2011-03-28T23:59:59,4.81,DFO,   ,FL,0,500,FL 3793
FL_UNK_20100401_1398,"[-97.22, 48.678]",GREEN Flood in USA from: 01 Apr 2010 00 to: 24 May 2011 23.,GREEN,1,Green,1,USA,4/1/2010,2011-05-24T23:59:59,7.59,DFO,   ,FL,5,3600,FL 3799
FL_UNK_20110409_1399,"[37.559, -6.648]",GREEN Flood in Tanzania from: 09 Apr 2011 00 to: 19 May 2011 23.,GREEN,1,Green,1,Tanzania,4/9/2011,2011-05-19T23:59:59,6.93,DFO,   ,FL,8,9000,FL 3803
FL_UNK_20110401_1400,"[-73.292, 3.721]",GREEN Flood in Columbia from: 01 Apr 2011 00 to: 19 May 2011 23.,GREEN,1,Green,1,Columbia,4/1/2011,2011-05-19T23:59:59,7.12,DFO,   ,FL,0,29000,FL 3806
FL_UNK_20110415_1401,"[-64.773, 7.677]",GREEN Flood in Venezuela from: 15 Apr 2011 00 to: 25 Apr 2011 23.,GREEN,1,Green,1,Venezuela,4/15/2011,2011-04-25T23:59:59,5.62,DFO,   ,FL,6,-,FL 3807
FL_UNK_20110423_1402,"[124.355, -9.709]",GREEN Flood in Indonesia from: 23 Apr 2011 00 to: 25 Apr 2011 23.,GREEN,1,Green,1,Indonesia,4/23/2011,2011-04-25T23:59:59,4.47,DFO,   ,FL,0,1800,FL 3808
FL_UNK_20110423_1403,"[41.575, 36.88]",GREEN Flood in Syria from: 23 Apr 2011 00 to: 25 Apr 2011 23.,GREEN,1,Green,1,Syria,4/23/2011,2011-04-25T23:59:59,4.33,DFO,   ,FL,5,-,FL 3804
FL_UNK_20110421_1404,"[-52.918, -28.288]",GREEN Flood in Brazil from: 21 Apr 2011 00 to: 25 Apr 2011 23.,GREEN,1,Green,1,Brazil,4/21/2011,2011-04-25T23:59:59,6.19,DFO,   ,FL,12,-,FL 3805
FL_UNK_20110418_1405,"[-79.353, 38.62]",GREEN Flood in USA from: 18 Apr 2011 00 to: 25 Apr 2011 23.,GREEN,1,Green,1,USA,4/18/2011,2011-04-25T23:59:59,6.23,DFO,   ,FL,3,-,FL 3802
