Disaster_Event_Id,Alert_Level,Alert_Score,Episode_Alert_Level,Episode_Alert_Score,Country,From_Date,To_Date,Severity,Source,Iso3,Event_Type,GDACS_ID,People_Affected,Duration (days),Burned_Area
WF_MEX_20210527_169,Green,1,GREEN,1,Mexico,5/27/2021,6/10/2021,6629,GWIS,MEX,WF,WF 1000408,0,14,6629 hectare
WF_RUS_20210520_170,Green,1,GREEN,1,Russian Federation,5/20/2021,6/8/2021,13488,GWIS,RUS,WF,WF 1000390,0,19,13488 hectare
WF_RUS_20210524_171,Green,1,GREEN,1,Russian Federation,5/24/2021,6/7/2021,6629,GWIS,RUS,WF,WF 1000402,0,14,6629 hectare
WF_RUS_20210523_172,GREEN,1,GREEN,1,Russian Federation,5/23/2021,6/4/2021,7155,GWIS,RUS,WF,WF 1000403,0,12,7155 hectare
WF_RUS_20210425_173,Green,1,GREEN,1,Russian Federation,4/25/2021,6/4/2021,72313,GWIS,RUS,WF,WF 1000251,19,40,72313 hectare
WF_USA_20210529_174,Green,1,GREEN,1,United States,5/29/2021,6/1/2021,8849,GWIS,USA,WF,WF 1000400,0,3,8849 hectare
WF_KAZ_20210530_175,GREEN,1,GREEN,1,Kazakhstan,5/30/2021,6/1/2021,6172,GWIS,KAZ,WF,WF 1000401,0,2,6172 hectare
WF_MEX_20210518_176,Green,1,GREEN,1,Mexico,5/18/2021,6/1/2021,6296,GWIS,MEX,WF,WF 1000394,2,14,6296 hectare
WF_ZAF_20210520_177,Green,1,GREEN,1,South Africa,5/20/2021,6/1/2021,42954,GWIS,ZAF,WF,WF 1000385,3,12,42954 hectare
WF_KAZ_20210530_178,GREEN,1,GREEN,1,Kazakhstan,5/30/2021,5/31/2021,6044,GWIS,KAZ,WF,WF 1000399,0,1,6044 hectare
WF_GNB_20210519_179,Green,1,GREEN,1,Guinea,5/19/2021,5/30/2021,6873,GWIS,GIN,WF,WF 1000393,0,11,6873 hectare
WF_GNB_20210519_179,Green,1,GREEN,1,Guinea-Bissau,5/19/2021,5/30/2021,6873,GWIS,GNB,WF,WF 1000393,0,11,6873 hectare
WF_KAZ_20210527_180,GREEN,1,GREEN,1,Kazakhstan,5/27/2021,5/30/2021,5650,GWIS,KAZ,WF,WF 1000396,0,3,5650 hectare
WF_RUS_20210527_181,GREEN,1,GREEN,1,Russian Federation,5/27/2021,5/30/2021,6835,GWIS,RUS,WF,WF 1000397,0,3,6835 hectare
WF_RUS_20210425_182,Green,1,GREEN,1,Russian Federation,4/25/2021,5/30/2021,49295,GWIS,RUS,WF,WF 1000305,8,35,49295 hectare
WF_KAZ_20210526_183,Green,1,GREEN,1,Kazakhstan,5/26/2021,5/29/2021,6187,GWIS,KAZ,WF,WF 1000395,0,3,6187 hectare
WF_RUS_20210627_184,Green,1,GREEN,1,Russian Federation,6/27/2021,7/5/2021,10862,GWIS,RUS,WF,WF 1000475,0,8,10862 hectare
WF_RUS_20210625_185,Green,1,GREEN,1,Russian Federation,6/25/2021,7/5/2021,14832,GWIS,RUS,WF,WF 1000476,0,10,14832 hectare
WF_RUS_20210623_186,Green,1,GREEN,1,Russian Federation,6/23/2021,7/5/2021,23739,GWIS,RUS,WF,WF 1000477,0,12,23739 hectare
WF_RUS_20210623_187,Green,1,GREEN,1,Russian Federation,6/23/2021,7/5/2021,16848,GWIS,RUS,WF,WF 1000478,0,12,16848 hectare
WF_RUS_20210622_188,Green,1,GREEN,1,Russian Federation,6/22/2021,7/5/2021,35893,GWIS,RUS,WF,WF 1000479,0,13,35893 hectare
WF_RUS_20210622_189,Green,1,GREEN,1,Russian Federation,6/22/2021,7/5/2021,21019,GWIS,RUS,WF,WF 1000480,0,13,21019 hectare
WF_RUS_20210629_190,Green,1,GREEN,1,Russian Federation,6/29/2021,7/5/2021,101761,GWIS,RUS,WF,WF 1000469,0,6,101761 hectare
WF_RUS_20210629_191,Green,1,GREEN,1,Russian Federation,6/29/2021,7/5/2021,21720,GWIS,RUS,WF,WF 1000470,0,6,21720 hectare
WF_RUS_20210629_192,Green,1,GREEN,1,Russian Federation,6/29/2021,7/5/2021,11380,GWIS,RUS,WF,WF 1000482,0,6,11380 hectare
WF_RUS_20210630_193,Green,1,GREEN,1,Russian Federation,6/30/2021,7/5/2021,11997,GWIS,RUS,WF,WF 1000490,0,5,11997 hectare
WF_RUS_20210630_194,Green,1,GREEN,1,Russian Federation,6/30/2021,7/5/2021,6371,GWIS,RUS,WF,WF 1000504,0,5,6371 hectare
WF_RUS_20210630_195,Green,1,GREEN,1,Russian Federation,6/30/2021,7/5/2021,10220,GWIS,RUS,WF,WF 1000505,0,5,10220 hectare
WF_RUS_20210623_196,Green,1,GREEN,1,Russian Federation,6/23/2021,7/5/2021,6035,GWIS,RUS,WF,WF 1000506,0,12,6035 hectare
WF_USA_20210630_197,GREEN,1,GREEN,1,United States,6/30/2021,7/5/2021,6634,GWIS,USA,WF,WF 1000564,0,5,6634 hectare
WF_RUS_20210630_198,GREEN,1,GREEN,1,Russian Federation,6/30/2021,7/5/2021,5054,GWIS,RUS,WF,WF 1000565,0,5,5054 hectare
WF_RUS_20210629_199,GREEN,1,GREEN,1,Russian Federation,6/29/2021,7/5/2021,6144,GWIS,RUS,WF,WF 1000566,0,6,6144 hectare
WF_RUS_20210629_200,GREEN,1,GREEN,1,Russian Federation,6/29/2021,7/5/2021,5389,GWIS,RUS,WF,WF 1000567,0,6,5389 hectare
WF_RUS_20210629_201,GREEN,1,GREEN,1,Russian Federation,6/29/2021,7/5/2021,12471,GWIS,RUS,WF,WF 1000568,0,6,12471 hectare
WF_CAN_20210629_202,GREEN,1,GREEN,1,Canada,6/29/2021,7/5/2021,7583,GWIS,CAN,WF,WF 1000569,0,6,7583 hectare
WF_RUS_20210628_203,GREEN,1,GREEN,1,Russian Federation,6/28/2021,7/5/2021,5953,GWIS,RUS,WF,WF 1000570,0,7,5953 hectare
WF_RUS_20210626_204,GREEN,1,GREEN,1,Russian Federation,6/26/2021,7/5/2021,5339,GWIS,RUS,WF,WF 1000571,0,9,5339 hectare
WF_RUS_20210626_205,GREEN,1,GREEN,1,Russian Federation,6/26/2021,7/5/2021,5076,GWIS,RUS,WF,WF 1000572,0,9,5076 hectare
WF_RUS_20210625_206,GREEN,1,GREEN,1,Russian Federation,6/25/2021,7/5/2021,5118,GWIS,RUS,WF,WF 1000573,0,10,5118 hectare
WF_RUS_20210622_207,GREEN,1,GREEN,1,Russian Federation,6/22/2021,7/5/2021,52127,GWIS,RUS,WF,WF 1000574,0,13,52127 hectare
WF_RUS_20210628_208,Green,1,GREEN,1,Russian Federation,6/28/2021,7/5/2021,11016,GWIS,RUS,WF,WF 1000498,0,7,11016 hectare
WF_RUS_20210627_209,Green,1,GREEN,1,Russian Federation,6/27/2021,7/5/2021,8738,GWIS,RUS,WF,WF 1000499,0,8,8738 hectare
WF_RUS_20210627_210,Green,1,GREEN,1,Russian Federation,6/27/2021,7/5/2021,8702,GWIS,RUS,WF,WF 1000486,0,8,8702 hectare
WF_RUS_20210625_211,Green,1,GREEN,1,Russian Federation,6/25/2021,7/5/2021,10440,GWIS,RUS,WF,WF 1000487,0,10,10440 hectare
WF_RUS_20210620_212,Green,1,GREEN,1,Russian Federation,6/20/2021,7/5/2021,18315,GWIS,RUS,WF,WF 1000449,0,15,18315 hectare
WF_RUS_20210620_213,Green,1,GREEN,1,Russian Federation,6/20/2021,7/5/2021,17876,GWIS,RUS,WF,WF 1000454,0,15,17876 hectare
WF_RUS_20210623_214,Green,1,GREEN,1,Russian Federation,6/23/2021,7/5/2021,24896,GWIS,RUS,WF,WF 1000461,0,12,24896 hectare
WF_RUS_20210619_215,Green,1,GREEN,1,Russian Federation,6/19/2021,7/5/2021,8776,GWIS,RUS,WF,WF 1000441,0,16,8776 hectare
WF_USA_20210629_216,Green,1,GREEN,1,United States,6/29/2021,7/4/2021,7878,GWIS,USA,WF,WF 1000485,0,5,7878 hectare
WF_CAN_20210629_217,Green,1,GREEN,1,Canada,6/29/2021,7/4/2021,8848,GWIS,CAN,WF,WF 1000483,337,5,8848 hectare
WF_USA_20210629_218,Green,1,GREEN,1,United States,6/29/2021,7/4/2021,6505,GWIS,USA,WF,WF 1000468,0,5,6505 hectare
WF_CAN_20210629_219,Green,1,GREEN,1,Canada,6/29/2021,7/4/2021,36294,GWIS,CAN,WF,WF 1000471,1,5,36294 hectare
WF_CAN_20210629_220,Green,1,GREEN,1,Canada,6/29/2021,7/4/2021,11876,GWIS,CAN,WF,WF 1000472,0,5,11876 hectare
WF_CAN_20210630_221,GREEN,1,GREEN,1,Canada,6/30/2021,7/2/2021,5410,GWIS,CAN,WF,WF 1001104,0,2,5410 hectare
WF_BWA_20210630_222,GREEN,1,GREEN,1,Botswana,6/30/2021,7/2/2021,7119,GWIS,BWA,WF,WF 1001105,0,2,7119 hectare
WF_RUS_20210629_223,Green,1,GREEN,1,Russian Federation,6/29/2021,7/2/2021,13167,GWIS,RUS,WF,WF 1000473,0,3,13167 hectare
WF_RUS_20210629_224,Green,1,GREEN,1,Russian Federation,6/29/2021,7/2/2021,8450,GWIS,RUS,WF,WF 1000484,0,3,8450 hectare
WF_CAN_20210630_225,Green,1,GREEN,1,Canada,6/30/2021,7/2/2021,10496,GWIS,CAN,WF,WF 1000491,0,2,10496 hectare
WF_RUS_20210630_226,Green,1,GREEN,1,Russian Federation,6/30/2021,7/2/2021,13209,GWIS,RUS,WF,WF 1000492,0,2,13209 hectare
WF_RUS_20210630_227,Green,1,GREEN,1,Russian Federation,6/30/2021,7/2/2021,6614,GWIS,RUS,WF,WF 1000493,0,2,6614 hectare
WF_KAZ_20210629_228,GREEN,1,GREEN,1,Kazakhstan,6/29/2021,7/2/2021,5453,GWIS,KAZ,WF,WF 1000494,0,3,5453 hectare
WF_CAN_20210629_229,Green,1,GREEN,1,Canada,6/29/2021,7/2/2021,9977,GWIS,CAN,WF,WF 1000495,0,3,9977 hectare
WF_RUS_20210629_230,Green,1,GREEN,1,Russian Federation,6/29/2021,7/2/2021,15640,GWIS,RUS,WF,WF 1000496,0,3,15640 hectare
WF_CAN_20210629_231,Green,1,GREEN,1,Canada,6/29/2021,7/2/2021,15378,GWIS,CAN,WF,WF 1000497,1,3,15378 hectare
WF_RUS_20210624_232,GREEN,1,GREEN,1,Russian Federation,6/24/2021,7/2/2021,5192,GWIS,RUS,WF,WF 1000500,0,8,5192 hectare
WF_RUS_20210630_233,GREEN,1,GREEN,1,Russian Federation,6/30/2021,7/2/2021,5159,GWIS,RUS,WF,WF 1000503,0,2,5159 hectare
WF_RUS_20210622_234,Green,1,GREEN,1,Russian Federation,6/22/2021,7/2/2021,33850,GWIS,RUS,WF,WF 1000481,0,10,33850 hectare
WF_CAN_20210630_235,Green,1,GREEN,1,Canada,6/30/2021,7/2/2021,22144,GWIS,CAN,WF,WF 1000466,0,2,22144 hectare
WF_KAZ_20210630_236,Green,1,GREEN,1,Kazakhstan,6/30/2021,7/1/2021,10221,GWIS,KAZ,WF,WF 1000465,0,1,10221 hectare
WF_RUS_20210629_237,GREEN,1,GREEN,1,Russian Federation,6/29/2021,6/30/2021,5887,GWIS,RUS,WF,WF 1000467,0,1,5887 hectare
WF_CAN_20210629_238,GREEN,1,GREEN,1,Canada,6/29/2021,6/30/2021,6383,GWIS,CAN,WF,WF 1000474,0,1,6383 hectare
WF_COD_20210722_239,GREEN,1,GREEN,1,Congo,7/22/2021,8/6/2021,7317,GWIS,COG,WF,WF 1001514,1105,15,7317 hectare
WF_RUS_20210729_240,GREEN,1,GREEN,1,Russian Federation,7/29/2021,8/6/2021,7343,GWIS,RUS,WF,WF 1001546,0,8,7343 hectare
WF_RUS_20210729_241,GREEN,1,GREEN,1,Russian Federation,7/29/2021,8/6/2021,6663,GWIS,RUS,WF,WF 1001547,0,8,6663 hectare
WF_RUS_20210729_242,GREEN,1,GREEN,1,Russian Federation,7/29/2021,8/6/2021,5315,GWIS,RUS,WF,WF 1001548,0,8,5315 hectare
WF_BRA_20210725_243,GREEN,1,GREEN,1,Brazil,7/25/2021,8/6/2021,6358,GWIS,BRA,WF,WF 1001549,0,12,6358 hectare
WF_RUS_20210725_244,Green,1,GREEN,1,Russian Federation,7/25/2021,8/6/2021,17588,GWIS,RUS,WF,WF 1001255,0,12,17588 hectare
WF_TUR_20210729_245,Green,1,GREEN,1,TÃ¼rkiye,7/29/2021,8/6/2021,13835,GWIS,TUR,WF,WF 1001270,151,8,13835 hectare
WF_RUS_20210728_246,Green,1,GREEN,1,Russian Federation,7/28/2021,8/6/2021,66218,GWIS,RUS,WF,WF 1001272,0,9,66218 hectare
WF_RUS_20210726_247,Green,1,GREEN,1,Russian Federation,7/26/2021,8/6/2021,12300,GWIS,RUS,WF,WF 1001275,0,11,12300 hectare
WF_RUS_20210724_248,Green,1,GREEN,1,Russian Federation,7/24/2021,8/6/2021,15883,GWIS,RUS,WF,WF 1001279,0,13,15883 hectare
WF_BRA_20210729_249,Green,1,GREEN,1,Brazil,7/29/2021,8/6/2021,6675,GWIS,BRA,WF,WF 1001306,0,8,6675 hectare
WF_TUR_20210728_250,Green,1,Green,1,TÃ¼rkiye,7/28/2021,8/6/2021,35438,GWIS,TUR,WF,WF 1001229,2613,9,35438 hectare
WF_TUR_20210729_251,Green,1,GREEN,1,TÃ¼rkiye,7/29/2021,8/6/2021,8860,GWIS,TUR,WF,WF 1001309,629,8,8860 hectare
WF_ALB_20210726_252,Green,1,GREEN,1,Albania,7/26/2021,8/6/2021,5935,GWIS,ALB,WF,WF 1001326,231,11,5935 hectare
WF_RUS_20210725_253,Green,1,GREEN,1,Russian Federation,7/25/2021,8/6/2021,8844,GWIS,RUS,WF,WF 1001330,0,12,8844 hectare
WF_RUS_20210724_254,Green,1,GREEN,1,Russian Federation,7/24/2021,8/6/2021,8605,GWIS,RUS,WF,WF 1001333,0,13,8605 hectare
WF_AGO_20210722_255,Green,1,GREEN,1,Angola,7/22/2021,8/5/2021,8579,GWIS,AGO,WF,WF 1001346,0,14,8579 hectare
WF_COD_20210719_256,Green,1,GREEN,1,Congo,7/19/2021,8/5/2021,8227,GWIS,COG,WF,WF 1001373,1008,17,8227 hectare
WF_AGO_20210719_257,Green,1,GREEN,1,Angola,7/19/2021,8/5/2021,10728,GWIS,AGO,WF,WF 1001374,0,17,10728 hectare
WF_COD_20210717_258,Green,1,GREEN,1,Congo,7/17/2021,8/5/2021,7217,GWIS,COG,WF,WF 1001403,0,19,7217 hectare
WF_RUS_20210717_259,Green,1,GREEN,1,Russian Federation,7/17/2021,8/5/2021,14438,GWIS,RUS,WF,WF 1001285,0,19,14438 hectare
WF_TUR_20210729_260,Green,1,GREEN,1,TÃ¼rkiye,7/29/2021,8/5/2021,12893,GWIS,TUR,WF,WF 1001252,8407,7,12893 hectare
WF_AGO_20210724_261,GREEN,1,GREEN,1,Angola,7/24/2021,8/5/2021,5098,GWIS,AGO,WF,WF 1001550,0,12,5098 hectare
WF_COD_20210718_262,Green,1,GREEN,1,Congo,7/18/2021,8/5/2021,6137,GWIS,COG,WF,WF 1001484,69,18,6137 hectare
WF_AGO_20210716_263,Green,1,GREEN,1,Angola,7/16/2021,8/4/2021,8371,GWIS,AGO,WF,WF 1001488,62,19,8371 hectare
WF_COD_20210716_264,Green,1,GREEN,1,Congo,7/16/2021,8/4/2021,17022,GWIS,COG,WF,WF 1001492,13373,19,17022 hectare
WF_BRA_20210729_265,Green,1,GREEN,1,Brazil,7/29/2021,8/4/2021,6381,GWIS,BRA,WF,WF 1001469,342,6,6381 hectare
WF_COD_20210726_266,Green,1,GREEN,1,Congo,7/26/2021,8/4/2021,5854,GWIS,COG,WF,WF 1001475,1719,9,5854 hectare
WF_TZA_20210724_267,GREEN,1,GREEN,1,Tanzania,7/24/2021,8/4/2021,6627,GWIS,TZA,WF,WF 1001476,8,11,6627 hectare
WF_AUS_20210723_268,GREEN,1,GREEN,1,Australia,7/23/2021,8/4/2021,17720,GWIS,AUS,WF,WF 1001480,0,12,17720 hectare
WF_COD_20210720_269,Green,1,GREEN,1,Congo,7/20/2021,8/4/2021,9676,GWIS,COG,WF,WF 1001481,0,15,9676 hectare
WF_RUS_20210729_270,GREEN,1,GREEN,1,Russian Federation,7/29/2021,8/4/2021,6451,GWIS,RUS,WF,WF 1001511,0,6,6451 hectare
WF_RUS_20210728_271,GREEN,1,GREEN,1,Russian Federation,7/28/2021,8/4/2021,5387,GWIS,RUS,WF,WF 1001512,0,7,5387 hectare
WF_BRA_20210724_272,GREEN,1,GREEN,1,Brazil,7/24/2021,8/4/2021,5626,GWIS,BRA,WF,WF 1001513,1,11,5626 hectare
WF_RUS_20210726_273,Green,1,GREEN,1,Russian Federation,7/26/2021,8/4/2021,15364,GWIS,RUS,WF,WF 1001253,0,9,15364 hectare
WF_RUS_20210726_274,Green,1,GREEN,1,Russian Federation,7/26/2021,8/4/2021,20954,GWIS,RUS,WF,WF 1001254,0,9,20954 hectare
WF_USA_20210717_275,Green,1,GREEN,1,United States,7/17/2021,8/4/2021,6022,GWIS,USA,WF,WF 1001259,9,18,6022 hectare
WF_CAN_20210717_276,Green,1,GREEN,1,Canada,7/17/2021,8/4/2021,10422,GWIS,CAN,WF,WF 1001286,0,18,10422 hectare
WF_RUS_20210723_277,Green,1,GREEN,1,Russian Federation,7/23/2021,8/4/2021,6115,GWIS,RUS,WF,WF 1001282,0,12,6115 hectare
WF_CAN_20210721_278,Green,1,GREEN,1,Canada,7/21/2021,8/4/2021,11201,GWIS,CAN,WF,WF 1001283,0,14,11201 hectare
WF_CAN_20210718_279,Green,1,GREEN,1,Canada,7/18/2021,8/4/2021,14728,GWIS,CAN,WF,WF 1001284,0,17,14728 hectare
WF_RUS_20210724_280,Green,1,GREEN,1,Russian Federation,7/24/2021,8/4/2021,6176,GWIS,RUS,WF,WF 1001280,0,11,6176 hectare
WF_RUS_20210724_281,Green,1,GREEN,1,Russian Federation,7/24/2021,8/4/2021,24409,GWIS,RUS,WF,WF 1001277,0,11,24409 hectare
WF_RUS_20210724_282,Green,1,GREEN,1,Russian Federation,7/24/2021,8/4/2021,8383,GWIS,RUS,WF,WF 1001278,0,11,8383 hectare
WF_RUS_20210726_283,Green,1,GREEN,1,Russian Federation,7/26/2021,8/4/2021,9980,GWIS,RUS,WF,WF 1001273,0,9,9980 hectare
WF_RUS_20210726_284,Green,1,GREEN,1,Russian Federation,7/26/2021,8/4/2021,14294,GWIS,RUS,WF,WF 1001274,0,9,14294 hectare
WF_CAN_20210729_285,Green,1,GREEN,1,Canada,7/29/2021,8/4/2021,14482,GWIS,CAN,WF,WF 1001269,0,6,14482 hectare
WF_AUS_20210729_286,Green,1,GREEN,1,Australia,7/29/2021,8/4/2021,13751,GWIS,AUS,WF,WF 1001307,0,6,13751 hectare
WF_USA_20210730_287,Green,1,GREEN,1,United States,7/30/2021,8/4/2021,11909,GWIS,USA,WF,WF 1001302,0,5,11909 hectare
WF_AUS_20210730_288,GREEN,1,GREEN,1,Australia,7/30/2021,8/4/2021,6111,GWIS,AUS,WF,WF 1001303,0,5,6111 hectare
WF_RUS_20210726_289,Green,1,GREEN,1,Russian Federation,7/26/2021,8/4/2021,11333,GWIS,RUS,WF,WF 1001231,0,9,11333 hectare
WF_RUS_20210724_290,Green,1,GREEN,1,Russian Federation,7/24/2021,8/4/2021,47783,GWIS,RUS,WF,WF 1001239,0,11,47783 hectare
WF_RUS_20210724_291,Green,1,GREEN,1,Russian Federation,7/24/2021,8/4/2021,16791,GWIS,RUS,WF,WF 1001240,0,11,16791 hectare
WF_CAN_20210721_292,Green,1,GREEN,1,Canada,7/21/2021,8/4/2021,11912,GWIS,CAN,WF,WF 1001241,0,14,11912 hectare
WF_RUS_20210719_293,Green,1,GREEN,1,Russian Federation,7/19/2021,8/4/2021,17944,GWIS,RUS,WF,WF 1001242,0,16,17944 hectare
WF_RUS_20210719_294,Green,1,GREEN,1,Russian Federation,7/19/2021,8/4/2021,14117,GWIS,RUS,WF,WF 1001243,0,16,14117 hectare
WF_USA_20210719_295,Green,1,GREEN,1,United States,7/19/2021,8/4/2021,10465,GWIS,USA,WF,WF 1001244,0,16,10465 hectare
WF_RUS_20210724_296,Green,1,GREEN,1,Russian Federation,7/24/2021,8/4/2021,6145,GWIS,RUS,WF,WF 1001235,0,11,6145 hectare
WF_RUS_20210724_297,Green,1,GREEN,1,Russian Federation,7/24/2021,8/4/2021,16991,GWIS,RUS,WF,WF 1001237,0,11,16991 hectare
WF_ZMB_20210717_298,Green,1,GREEN,1,Zambia,7/17/2021,8/4/2021,11211,GWIS,ZMB,WF,WF 1001405,2222,18,11211 hectare
WF_TZA_20210717_299,Green,1,GREEN,1,Tanzania,7/17/2021,8/4/2021,9916,GWIS,TZA,WF,WF 1001408,573,18,9916 hectare
WF_USA_20210716_300,Green,1,GREEN,1,United States,7/16/2021,8/4/2021,32195,GWIS,USA,WF,WF 1001410,23,19,32195 hectare
WF_TZA_20210716_301,Green,1,GREEN,1,Tanzania,7/16/2021,8/4/2021,7161,GWIS,TZA,WF,WF 1001416,0,19,7161 hectare
WF_RUS_20210716_302,Green,1,GREEN,1,Russian Federation,7/16/2021,8/4/2021,48149,GWIS,RUS,WF,WF 1001419,0,19,48149 hectare
WF_COD_20210719_303,Green,1,GREEN,1,Congo,7/19/2021,8/4/2021,6517,GWIS,COG,WF,WF 1001376,1559,16,6517 hectare
WF_BRA_20210720_304,Green,1,GREEN,1,Brazil,7/20/2021,8/4/2021,8717,GWIS,BRA,WF,WF 1001366,548,15,8717 hectare
WF_COD_20210720_305,Green,1,GREEN,1,Congo,7/20/2021,8/4/2021,10005,GWIS,COG,WF,WF 1001364,52,15,10005 hectare
WF_CAN_20210720_306,Green,1,GREEN,1,Canada,7/20/2021,8/4/2021,17646,GWIS,CAN,WF,WF 1001371,35,15,17646 hectare
WF_CAN_20210721_307,Green,1,GREEN,1,Canada,7/21/2021,8/4/2021,7432,GWIS,CAN,WF,WF 1001359,0,14,7432 hectare
WF_RUS_20210723_308,Green,1,GREEN,1,Russian Federation,7/23/2021,8/4/2021,19297,GWIS,RUS,WF,WF 1001344,0,12,19297 hectare
WF_COD_20210723_309,Green,1,GREEN,1,Congo,7/23/2021,8/4/2021,5055,GWIS,COG,WF,WF 1001345,0,12,5055 hectare
WF_BRA_20210724_310,Green,1,GREEN,1,Brazil,7/24/2021,8/4/2021,9145,GWIS,BRA,WF,WF 1001339,0,11,9145 hectare
WF_BRA_20210723_311,Green,1,GREEN,1,Brazil,7/23/2021,8/4/2021,9085,GWIS,BRA,WF,WF 1001342,0,12,9085 hectare
WF_RUS_20210724_312,Green,1,GREEN,1,Russian Federation,7/24/2021,8/4/2021,7326,GWIS,RUS,WF,WF 1001334,0,11,7326 hectare
WF_BWA_20210826_313,Green,1,Green,0,Botswana,8/26/2021,9/14/2021,37573,GWIS,BWA,WF,WF 1002390,0,19,37573 hectare
WF_BWA_20210826_314,Green,1,Green,0,Botswana,8/26/2021,9/12/2021,37072,GWIS,BWA,WF,WF 1002378,0,17,37072 hectare
WF_BWA_20210826_315,Green,1,Green,0,Botswana,8/26/2021,9/11/2021,36716,GWIS,BWA,WF,WF 1002367,0,16,36716 hectare
WF_RUS_20210831_316,Green,1,Green,0,Russian Federation,8/31/2021,9/10/2021,28936,GWIS,RUS,WF,WF 1002331,0,10,28936 hectare
WF_USA_20210830_317,Green,1,Green,0,United States,8/30/2021,9/10/2021,6872,GWIS,USA,WF,WF 1002336,1,11,6872 hectare
WF_USA_20210830_318,Green,1,Green,0,United States,8/30/2021,9/10/2021,27933,GWIS,USA,WF,WF 1002337,0,11,27933 hectare
WF_BOL_20210828_319,Green,1,Green,0,Bolivia,8/28/2021,9/10/2021,5502,GWIS,BOL,WF,WF 1002342,0,13,5502 hectare
WF_BWA_20210826_320,Green,1,Green,0,Botswana,8/26/2021,9/10/2021,35984,GWIS,BWA,WF,WF 1002347,0,15,35984 hectare
WF_BWA_20210826_321,Green,1,Green,0,Botswana,8/26/2021,9/10/2021,36354,GWIS,BWA,WF,WF 1002356,0,15,36354 hectare
WF_AGO_20210821_322,Green,1,Green,0,Angola,8/21/2021,9/9/2021,86687,GWIS,AGO,WF,WF 1002348,0,19,86687 hectare
WF_USA_20210830_323,Green,1,Green,0,United States,8/30/2021,9/9/2021,8785,GWIS,USA,WF,WF 1002339,0,10,8785 hectare
WF_BOL_20210829_324,Green,1,Green,0,Bolivia,8/29/2021,9/9/2021,16285,GWIS,BOL,WF,WF 1002340,0,11,16285 hectare
WF_USA_20210831_325,Green,1,Green,0,United States,8/31/2021,9/9/2021,9602,GWIS,USA,WF,WF 1002332,17,9,9602 hectare
WF_USA_20210831_326,Green,1,Green,0,United States,8/31/2021,9/9/2021,9808,GWIS,USA,WF,WF 1002333,0,9,9808 hectare
WF_USA_20210831_327,Green,1,Green,0,United States,8/31/2021,9/9/2021,6174,GWIS,USA,WF,WF 1002334,0,9,6174 hectare
WF_USA_20210830_328,Green,1,Green,0,United States,8/30/2021,9/9/2021,12196,GWIS,USA,WF,WF 1002335,0,10,12196 hectare
WF_USA_20210831_329,Green,1,Green,0,United States,8/31/2021,9/9/2021,6415,GWIS,USA,WF,WF 1002268,0,9,6415 hectare
WF_USA_20210831_330,Green,1,Green,0,United States,8/31/2021,9/9/2021,24226,GWIS,USA,WF,WF 1002327,0,9,24226 hectare
WF_USA_20210831_331,Green,1,Green,0,United States,8/31/2021,9/9/2021,20865,GWIS,USA,WF,WF 1002328,8,9,20865 hectare
WF_USA_20210831_332,Green,1,Green,0,United States,8/31/2021,9/9/2021,5402,GWIS,USA,WF,WF 1002329,0,9,5402 hectare
WF_USA_20210831_333,Green,1,Green,0,United States,8/31/2021,9/9/2021,6373,GWIS,USA,WF,WF 1002330,0,9,6373 hectare
WF_USA_20210830_334,Green,1,Green,0,United States,8/30/2021,9/8/2021,7701,GWIS,USA,WF,WF 1002269,0,9,7701 hectare
WF_USA_20210831_335,Green,1,Green,0,United States,8/31/2021,9/8/2021,6276,GWIS,USA,WF,WF 1002270,0,8,6276 hectare
WF_RUS_20210831_336,GREEN,1,GREEN,0,Russian Federation,8/31/2021,9/8/2021,13520,GWIS,RUS,WF,WF 1002265,0,8,13520 hectare
WF_BOL_20210827_337,GREEN,1,GREEN,0,Bolivia,8/27/2021,9/8/2021,10624,GWIS,BOL,WF,WF 1002267,0,12,10624 hectare
WF_BOL_20210827_338,Green,1,Green,0,Bolivia,8/27/2021,9/8/2021,12459,GWIS,BOL,WF,WF 1002345,0,12,12459 hectare
WF_BOL_20210827_339,Green,1,Green,0,Bolivia,8/27/2021,9/8/2021,10624,GWIS,BOL,WF,WF 1002346,0,12,10624 hectare
WF_BOL_20210827_340,GREEN,1,GREEN,0,Bolivia,8/27/2021,9/8/2021,12459,GWIS,BOL,WF,WF 1002128,0,12,12459 hectare
WF_USA_20210830_341,Green,1,Green,0,United States,8/30/2021,9/8/2021,18714,GWIS,USA,WF,WF 1002159,0,9,18714 hectare
WF_BOL_20210829_342,GREEN,1,GREEN,0,Bolivia,8/29/2021,9/8/2021,14742,GWIS,BOL,WF,WF 1002197,0,10,14742 hectare
WF_BOL_20210827_343,Green,1,Green,0,Bolivia,8/27/2021,9/7/2021,15273,GWIS,BOL,WF,WF 1002343,0,11,15273 hectare
WF_BOL_20210827_344,Green,1,Green,0,Bolivia,8/27/2021,9/7/2021,14856,GWIS,BOL,WF,WF 1002344,0,11,14856 hectare
WF_BRA_20210828_345,Green,1,Green,0,Brazil,8/28/2021,9/7/2021,7706,GWIS,BRA,WF,WF 1002341,0,10,7706 hectare
WF_USA_20210831_346,GREEN,1,GREEN,0,United States,8/31/2021,9/7/2021,24111,GWIS,USA,WF,WF 1002222,0,7,24111 hectare
