Disaster_Event_Id,Alert_Level,Alert_Score,Episode_Alert_Level,Episode_Alert_Score,Country,From_Date,To_Date,Severity,Source,Iso3,Event_Type,Death,Displaced,GDACS_ID,,,,
FL_UNK_20100228_1338,Green,1,Green,1,Australia,2/28/2010,2/28/2010,7.19,DFO,AUS,FL,0,0,FL 3615,,,,
FL_UNK_20100327_1339,Green,1,Green,1,Usa,3/27/2010,3/27/2010,6.38,DFO,USA,FL,0,0,FL 3629,,,,
FL_UNK_20100327_1340,Green,1,Green,1,Latvia,3/27/2010,3/27/2010,5.6,DFO,LVA,FL,0,0,FL 3630,,,,
FL_UNK_20100327_1341,Orange,2,Orange,2,Bangladesh,3/27/2010,3/27/2010,4.93,DFO,BGD,FL,104,0,FL 3633,,,,
FL_UNK_20100326_1342,Green,1,Green,1,Russia,3/26/2010,3/26/2010,6.05,DFO,RUS,FL,0,0,FL 3628,,,,
FL_UNK_20100326_1343,Green,1,Green,1,Rwanda,3/26/2010,3/26/2010,4.73,DFO,RWA,FL,4,0,FL 3631,,,,
FL_UNK_20100324_1344,Green,1,Green,1,India,3/24/2010,3/24/2010,4.7,DFO,IND,FL,0,0,FL 3626,,,,
FL_UNK_20100324_1345,Green,1,Green,1,Indonesia,3/24/2010,3/24/2010,5.65,DFO,IDN,FL,0,25000,FL 3627,,,,
FL_UNK_20100401_1346,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20100401_1347,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20100529_1348,Green,1,Green,1,Canada,5/29/2010,5/29/2010,4.89,DFO,CAN,FL,0,0,FL 3655,,,,
FL_UNK_20100529_1349,Green,1,Green,1,Philippines,5/29/2010,5/29/2010,4.95,DFO,PHL,FL,27,0,FL 3656,,,,
FL_UNK_20100529_1350,Green,1,Green,1,Hungary,5/29/2010,5/29/2010,6.39,DFO,HUN,FL,0,3000,FL 3657,,,,
FL_UNK_20100525_1351,Green,1,Green,1,New Zealand,5/25/2010,5/25/2010,5.55,DFO,NZL,FL,0,0,FL 3654,,,,
FL_UNK_20100401_1352,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20100630_1353,Green,1,Green,1,Mexico,6/30/2010,6/30/2010,6.52,DFO,MEX,FL,6,50000,FL 3671,,,,
FL_UNK_20100627_1354,Green,1,Green,1,Ukraine,6/27/2010,6/27/2010,5.49,DFO,UKR,FL,2,0,FL 3672,,,,
FL_UNK_20100625_1355,Green,1,Green,1,China,6/25/2010,6/25/2010,3.62,DFO,CHN,FL,0,0,FL 3668,,,,
FL_UNK_20100625_1355,Green,1,Green,1,"Taiwan, Province Of China",6/25/2010,6/25/2010,3.62,DFO,TWN,FL,0,0,FL 3668,,,,
FL_UNK_20100625_1356,Green,1,Green,1,Liberia,6/25/2010,6/25/2010,5.74,DFO,LBR,FL,12,0,FL 3669,,,,
FL_UNK_20100625_1357,Green,1,Green,1,Dominican Republic,6/25/2010,6/25/2010,4.67,DFO,DOM,FL,0,0,FL 3670,,,,
FL_UNK_20100622_1358,Green,1,Green,1,Ghana,6/22/2010,6/22/2010,5.88,DFO,GHA,FL,30,0,FL 3663,,,,
FL_UNK_20100622_1359,Green,1,Green,1,Romania,6/22/2010,6/22/2010,6.38,DFO,ROU,FL,23,17500,FL 3664,,,,
FL_UNK_20100622_1360,Green,1,Green,1,Bosnia And Herzegovina,6/22/2010,6/22/2010,5.16,DFO,BIH,FL,46,0,FL 3665,,,,
FL_UNK_20100622_1361,Green,1,Green,1,Pakistan,6/22/2010,6/22/2010,4.45,DFO,PAK,FL,46,0,FL 3666,,,,
FL_UNK_20100622_1362,Orange,2,Orange,2,Brazil,6/22/2010,6/22/2010,6.76,DFO,BRA,FL,50,150000,FL 3667,,,,
FL_UNK_20100401_1363,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20100727_1364,Red,3,Red,3,Pakistan,7/27/2010,7/27/2010,7.46,DFO,PAK,FL,1750,10000000,FL 3696,,,,
FL_UNK_20100727_1365,Green,1,Green,1,Afghanistan,7/27/2010,7/27/2010,6.15,DFO,AFG,FL,65,180,FL 3697,,,,
FL_UNK_20100727_1366,Green,1,Green,1,Germany,7/27/2010,7/27/2010,5.95,DFO,DEU,FL,15,3000,FL 3698,,,,
FL_UNK_20100727_1367,Green,1,Green,1,China,7/27/2010,7/27/2010,7.03,DFO,CHN,FL,65,180,FL 3699,,,,
FL_UNK_20100727_1368,Green,1,Green,1,Republic Of Korea,7/27/2010,7/27/2010,5.82,DFO,PRK,FL,0,17000,FL 3701,,,,
FL_UNK_20100725_1369,Green,1,Green,1,Usa,7/25/2010,7/25/2010,5.33,DFO,USA,FL,1,500,FL 3689,,,,
FL_UNK_20100725_1370,Green,1,Green,1,Nepal,7/25/2010,7/25/2010,5.12,DFO,NPL,FL,12,0,FL 3690,,,,
FL_UNK_20100401_1371,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20100826_1372,Green,1,Green,1,Republic Of Korea,8/26/2010,8/26/2010,3.51,DFO,PRK,FL,0,35000,FL 3705,,,,
FL_UNK_20100401_1373,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20100926_1374,Green,1,Green,1,Uganda,9/26/2010,9/26/2010,4.39,DFO,UGA,FL,0,600,FL 3724,,,,
FL_UNK_20100925_1375,Green,1,Green,1,Canada,9/25/2010,9/25/2010,5.56,DFO,CAN,FL,0,720,FL 3720,,,,
FL_UNK_20100922_1376,Green,1,Green,1,Usa,9/22/2010,9/22/2010,4.84,DFO,USA,FL,0,0,FL 3722,,,,
FL_UNK_20100401_1377,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20101030_1378,Green,1,Green,1,Viet Nam,10/30/2010,10/30/2010,5.37,DFO,VNM,FL,18,35000,FL 3739,,,,
FL_UNK_20100401_1379,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20101129_1380,Green,1,Green,1,Morocco,11/29/2010,11/29/2010,5.45,DFO,MAR,FL,30,0,FL 3753,,,,
FL_UNK_20101127_1381,Green,1,Green,1,Australia,11/27/2010,11/27/2010,7.6,DFO,AUS,FL,5,3000,FL 3752,,,,
FL_UNK_20101125_1382,Green,1,Green,1,Bolivarian Republic Of Venezuela,11/25/2010,11/25/2010,6.85,DFO,VEN,FL,30,60000,FL 3754,,,,
FL_UNK_20100401_1383,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20100401_1384,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20110130_1385,Green,1,Green,1,Plurinational State Of Bolivia,1/30/2011,1/30/2011,5.23,DFO,BOL,FL,31,500,FL 3775,,,,
FL_UNK_20110128_1386,Green,1,Green,1,New Zealand,1/28/2011,1/28/2011,4.87,DFO,NZL,FL,0,0,FL 3772,,,,
FL_UNK_20110128_1387,Green,1,Green,1,Malaysia,1/28/2011,1/28/2011,5.57,DFO,MYS,FL,2,20000,FL 3774,,,,
FL_UNK_20110126_1388,Green,1,Green,1,Saudi Arabia,1/26/2011,1/26/2011,5.44,DFO,SAU,FL,10,0,FL 3771,,,,
FL_UNK_20110125_1389,Green,1,Green,1,Philippines,1/25/2011,1/25/2011,4.58,DFO,PHL,FL,0,32342,FL 3773,,,,
FL_UNK_20100401_1390,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20110224_1391,Green,1,Green,1,Indonesia,2/24/2011,2/24/2011,4.28,DFO,IDN,FL,0,4000,FL 3783,,,,
FL_UNK_20100401_1392,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20110315_1393,Green,1,Green,1,Namibia,3/15/2011,4/19/2011,6.74,DFO,NAM,FL,62,10000,FL 3798,,,,
FL_UNK_20110323_1394,Orange,2,Orange,2,Thailand,3/23/2011,4/10/2011,6.11,DFO,THA,FL,59,84000,FL 3795,,,,
FL_UNK_20110331_1395,Green,1,Green,1,Indonesia,3/31/2011,4/1/2011,4.68,DFO,IDN,FL,0,400,FL 3796,,,,
FL_UNK_20110331_1396,Green,1,Green,1,Malaysia,3/31/2011,4/1/2011,4.8,DFO,MYS,FL,0,4230,FL 3797,,,,
FL_UNK_20110322_1397,Green,1,Green,1,Tasmania,3/22/2011,3/28/2011,4.81,DFO,AUS,FL,0,500,FL 3793,,,,
FL_UNK_20100401_1398,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20110409_1399,Green,1,Green,1,United Republic Of Tanzania,4/9/2011,5/19/2011,6.93,DFO,TZA,FL,8,9000,FL 3803,,,,
FL_UNK_20110401_1400,Green,1,Green,1,Colombia,4/1/2011,5/19/2011,7.12,DFO,COL,FL,0,29000,FL 3806,,,,
FL_UNK_20110415_1401,Green,1,Green,1,Bolivarian Republic Of Venezuela,4/15/2011,4/25/2011,5.62,DFO,VEN,FL,6,0,FL 3807,,,,
FL_UNK_20110423_1402,Green,1,Green,1,Indonesia,4/23/2011,4/25/2011,4.47,DFO,IDN,FL,0,1800,FL 3808,,,,
FL_UNK_20110423_1403,Green,1,Green,1,Syrian Arab Republic,4/23/2011,4/25/2011,4.33,DFO,SYR,FL,5,0,FL 3804,,,,
FL_UNK_20110421_1404,Green,1,Green,1,Brazil,4/21/2011,4/25/2011,6.19,DFO,BRA,FL,12,0,FL 3805,,,,
FL_UNK_20110418_1405,Green,1,Green,1,Usa,4/18/2011,4/25/2011,6.23,DFO,USA,FL,3,0,FL 3802,,,,
FL_UNK_20110522_1406,Green,1,Green,1,Usa,5/22/2011,6/21/2011,7.03,DFO,USA,FL,1,1100,FL 3813,,,,
FL_UNK_20110501_1407,Green,1,Green,1,Usa,5/1/2011,6/9/2011,7.28,DFO,USA,FL,1,25000,FL 3809,,,,
FL_UNK_20110504_1408,Green,1,Green,1,Canada,5/4/2011,6/9/2011,5.59,DFO,CAN,FL,0,1300,FL 3812,,,,
FL_UNK_20100401_1409,Green,1,Green,1,Usa,4/1/2010,5/24/2011,7.59,DFO,USA,FL,5,3600,FL 3799,,,,
FL_UNK_20110523_1410,Green,1,Green,1,Serbia,5/23/2011,5/24/2011,4.04,DFO,SRB,FL,0,5000,FL 3814,,,,
FL_UNK_20110604_1411,Green,1,Green,1,Usa,6/4/2011,7/29/2011,6.3,DFO,USA,FL,0,4600,FL 3815,,,,
FL_UNK_20110601_1412,Green,1,Green,1,Canada,6/1/2011,7/6/2011,5.31,DFO,CAN,FL,0,700,FL 3819,,,,
FL_UNK_20110620_1413,Green,1,Green,1,Usa,6/20/2011,7/6/2011,5.74,DFO,USA,FL,0,16000,FL 3832,,,,
FL_UNK_20110623_1414,Green,1,Green,1,Laos,6/23/2011,6/29/2011,5.59,DFO,LAO,FL,6,0,FL 3833,,,,
FL_UNK_20110601_1415,Red,3,Red,3,China,6/1/2011,6/29/2011,7.4,DFO,CHN,FL,175,1600000,FL 3821,,,,
FL_UNK_20110628_1416,Green,1,Green,1,Philippines,6/28/2011,6/29/2011,4.28,DFO,PHL,FL,25,0,FL 3830,,,,
FL_UNK_20110615_1417,Green,1,Green,1,Russia,6/15/2011,6/29/2011,6.45,DFO,RUS,FL,0,120,FL 3831,,,,
FL_UNK_20110723_1418,Orange,2,Orange,2,India,7/23/2011,8/9/2011,6.36,DFO,IND,FL,19,200000,FL 3845,,,,
FL_UNK_20110727_1419,Green,1,Green,1,Republic Of Korea,7/27/2011,8/9/2011,5.7,DFO,PRK,FL,53,29000,FL 3847,,,,
FL_UNK_20110604_1420,Green,1,Green,1,Usa,6/4/2011,7/29/2011,6.3,DFO,USA,FL,0,4600,FL 3815,,,,
FL_UNK_20110723_1421,Green,1,Green,1,Brazil,7/23/2011,7/29/2011,6.13,DFO,BRA,FL,10,20000,FL 3846,,,,
FL_UNK_20110721_1422,Green,1,Green,1,Bangladesh,7/21/2011,7/29/2011,5.41,DFO,BGD,FL,6,10000,FL 3843,,,,
FL_UNK_20110722_1423,Green,1,Green,1,Ghana,7/22/2011,7/29/2011,5.64,DFO,GHA,FL,6,12571,FL 3844,,,,
FL_UNK_20110805_1424,Orange,2,Orange,2,Thailand,8/5/2011,1/9/2012,7.49,DFO,THA,FL,790,10000,FL 3850,,,,
FL_UNK_20110810_1425,Orange,2,Orange,2,Cambodia,8/10/2011,11/15/2011,6.42,DFO,KHM,FL,264,280000,FL 3853,,,,
FL_UNK_20110812_1426,Orange,2,Orange,2,Pakistan,8/12/2011,11/1/2011,6.6,DFO,PAK,FL,434,660000,FL 3857,,,,
FL_UNK_20110815_1427,Orange,2,Orange,2,India,8/15/2011,10/2/2011,6.6,DFO,IND,FL,158,70000,FL 3854,,,,
FL_UNK_20110810_1428,Orange,2,Orange,2,India,8/10/2011,9/13/2011,6.3,DFO,IND,FL,47,700000,FL 3852,,,,
FL_UNK_20110827_1429,Orange,2,Orange,2,Usa,8/27/2011,9/13/2011,6.96,DFO,USA,FL,20,370000,FL 3861,,,,
FL_UNK_20110825_1430,Green,1,Green,1,India,8/25/2011,9/13/2011,6,DFO,IND,FL,0,5000,FL 3864,,,,
FL_UNK_20110826_1431,Green,1,Green,1,Nigeria,8/26/2011,9/8/2011,5.62,DFO,NGA,FL,20,3000,FL 3860,,,,
FL_UNK_20110801_1432,Green,1,Green,1,China,8/1/2011,9/8/2011,7.85,DFO,CHN,FL,22,50000,FL 3858,,,,
FL_UNK_20110815_1433,Green,1,Green,1,Kenya,8/15/2011,9/8/2011,5.89,DFO,KEN,FL,8,4000,FL 3855,,,,
FL_UNK_20110815_1434,Green,1,Green,1,India,8/15/2011,9/8/2011,6.27,DFO,IND,FL,7,11000,FL 3856,,,,
FL_UNK_20110828_1435,Green,1,Green,1,Sudan,8/28/2011,9/8/2011,5.42,DFO,SDN,FL,0,1000,FL 3865,,,,
FL_UNK_20110810_1436,Green,1,Green,1,Niger,8/10/2011,9/8/2011,6.53,DFO,NGA,FL,7,5000,FL 3862,,,,
FL_UNK_20110820_1437,Green,1,Green,1,Uganda,8/20/2011,9/8/2011,6.06,DFO,UGA,FL,31,0,FL 3863,,,,
FL_UNK_20110825_1438,Green,1,Green,1,Pakistan,8/25/2011,8/29/2011,5.68,DFO,PAK,FL,71,300,FL 3859,,,,
FL_UNK_20110805_1439,Orange,2,Orange,2,Thailand,8/5/2011,1/9/2012,7.49,DFO,THA,FL,790,10000,FL 3850,,,,
FL_UNK_20110810_1440,Orange,2,Orange,2,Cambodia,8/10/2011,11/15/2011,6.42,DFO,KHM,FL,264,280000,FL 3853,,,,
FL_UNK_20110812_1441,Orange,2,Orange,2,Pakistan,8/12/2011,11/1/2011,6.6,DFO,PAK,FL,434,660000,FL 3857,,,,
FL_UNK_20110905_1442,Green,1,Green,1,India,9/5/2011,10/2/2011,6.07,DFO,IND,FL,40,15000,FL 3866,,,,
FL_UNK_20110928_1443,Orange,2,Orange,2,Philippines,9/28/2011,10/2/2011,5.27,DFO,PHL,FL,1,180000,FL 3867,,,,
FL_UNK_20110815_1444,Orange,2,Orange,2,India,8/15/2011,10/2/2011,6.6,DFO,IND,FL,158,70000,FL 3854,,,,
FL_UNK_20110805_1445,Orange,2,Orange,2,Thailand,8/5/2011,1/9/2012,7.49,DFO,THA,FL,790,10000,FL 3850,,,,
FL_UNK_20110810_1446,Orange,2,Orange,2,Cambodia,8/10/2011,11/15/2011,6.42,DFO,KHM,FL,264,280000,FL 3853,,,,
FL_UNK_20110812_1447,Orange,2,Orange,2,Pakistan,8/12/2011,11/1/2011,6.6,DFO,PAK,FL,434,660000,FL 3857,,,,
FL_UNK_20111010_1448,Orange,2,Orange,2,Mexico,10/10/2011,11/1/2011,7.16,DFO,MEX,FL,120,60000,FL 3871,,,,
FL_UNK_20111026_1449,Green,1,Green,1,Italy,10/26/2011,11/1/2011,4.82,DFO,ITA,FL,7,0,FL 3873,,,,
FL_UNK_20111026_1450,Green,1,Green,1,Ghana,10/26/2011,10/29/2011,4.59,DFO,GHA,FL,14,43000,FL 3872,,,,
FL_UNK_20110805_1451,Orange,2,Orange,2,Thailand,8/5/2011,1/9/2012,7.49,DFO,THA,FL,790,10000,FL 3850,,,,
FL_UNK_20111109_1452,Orange,2,Orange,2,Colombia,11/9/2011,12/22/2011,6.7,DFO,COL,FL,486,80000,FL 3876,,,,
FL_UNK_20111127_1453,Green,1,Green,1,Australia,11/27/2011,12/22/2011,6.07,DFO,AUS,FL,1,60,FL 3879,,,,
FL_UNK_20111129_1454,Orange,2,Orange,2,Kenya,11/29/2011,12/22/2011,5.55,DFO,KEN,FL,24,98000,FL 3881,,,,
FL_UNK_20111109_1455,Green,1,Green,1,Uganda,11/9/2011,12/20/2011,6.15,DFO,UGA,FL,0,15000,FL 3875,,,,
FL_UNK_20111127_1456,Green,1,Green,1,South Africa,11/27/2011,12/2/2011,5.14,DFO,ZAF,FL,6,0,FL 3880,,,,
FL_UNK_20111127_1457,Green,1,Green,1,Indonesia,11/27/2011,11/30/2011,4.65,DFO,IDN,FL,0,500,FL 3878,,,,
FL_UNK_20110805_1458,Orange,2,Orange,2,Thailand,8/5/2011,1/9/2012,7.49,DFO,THA,FL,790,10000,FL 3850,,,,
FL_UNK_20111215_1459,Green,1,Green,1,Angola,12/15/2011,1/9/2012,6.07,DFO,AGO,FL,0,5500,FL 3891,,,,
FL_UNK_20111218_1460,Green,1,Green,1,Indonesia,12/18/2011,1/4/2012,4.65,DFO,IDN,FL,10,54,FL 3888,,,,
FL_UNK_20120122_1461,Green,1,Green,1,Australia,1/22/2012,3/7/2012,7.85,DFO,AUS,FL,2,13000,FL 3894,,,,
FL_UNK_20120117_1462,Orange,2,Orange,2,Mozambique,1/17/2012,2/14/2012,7.07,DFO,MOZ,FL,37,100000,FL 3892,,,,
FL_UNK_20120122_1463,Green,1,Green,1,Fiji,1/22/2012,2/6/2012,5.07,DFO,FJI,FL,8,3500,FL 3893,,,,
FL_UNK_20120127_1464,Green,1,Green,1,Indonesia,1/27/2012,1/29/2012,4.54,DFO,IDN,FL,6,3000,FL 3895,,,,
FL_UNK_20120220_1465,Orange,2,Orange,2,Brazil,2/20/2012,3/26/2012,7.09,DFO,BRA,FL,3,89000,FL 3903,,,,
FL_UNK_20120122_1466,Green,1,Green,1,Australia,1/22/2012,3/7/2012,7.85,DFO,AUS,FL,2,13000,FL 3894,,,,
FL_UNK_20120225_1467,Green,1,Green,1,Tunisia,2/25/2012,2/27/2012,5.27,DFO,TUN,FL,3,1000,FL 3904,,,,
FL_UNK_20120220_1468,Green,1,Green,1,Philippines,2/20/2012,2/27/2012,5.5,DFO,PHL,FL,0,25000,FL 3900,,,,
FL_UNK_20120220_1469,Green,1,Green,1,Nigeria,2/20/2012,2/27/2012,5.61,DFO,NGA,FL,5,300,FL 3901,,,,
FL_UNK_20120220_1470,Green,1,Green,1,Indonesia,2/20/2012,2/27/2012,6.19,DFO,IDN,FL,0,1200,FL 3902,,,,
FL_UNK_20120329_1471,Green,1,Green,1,Fiji,3/29/2012,4/18/2012,5.37,DFO,FJI,FL,6,14000,FL 3912,,,,
FL_UNK_20120325_1472,Green,1,Green,1,Canada,3/25/2012,3/30/2012,4.69,DFO,CAN,FL,0,500,FL 3913,,,,
FL_UNK_20120326_1473,Green,1,Green,1,Philippines,3/26/2012,3/30/2012,4.4,DFO,PHL,FL,4,0,FL 3914,,,,
FL_UNK_20120220_1474,Orange,2,Orange,2,Brazil,2/20/2012,3/26/2012,7.09,DFO,BRA,FL,3,89000,FL 3903,,,,
FL_UNK_20120301_1475,Green,1,Green,1,Ecuador,3/1/2012,3/26/2012,6.19,DFO,ECU,FL,10,4700,FL 3910,,,,
FL_UNK_20120420_1476,Green,1,Green,1,Kenya,4/20/2012,5/16/2012,5.71,DFO,KEN,FL,56,0,FL 3921,,,,
FL_UNK_20120408_1477,Green,1,Green,1,Haiti,4/8/2012,4/26/2012,6,DFO,HTI,FL,9,11000,FL 3915,,,,
FL_UNK_20120408_1478,Green,1,Green,1,Russia,4/8/2012,4/26/2012,7.11,DFO,RUS,FL,0,2600,FL 3916,,,,
FL_UNK_20120409_1479,Green,1,Green,1,Kenya,4/9/2012,4/26/2012,6.33,DFO,KEN,FL,0,50,FL 3917,,,,
FL_UNK_20120405_1480,Green,1,Green,1,Paraguay,4/5/2012,4/26/2012,6.6,DFO,PRY,FL,2,5000,FL 3919,,,,
FL_UNK_20120420_1481,Green,1,Green,1,Colombia,4/20/2012,4/26/2012,5.89,DFO,COL,FL,17,56000,FL 3922,,,,
FL_UNK_20120520_1482,Green,1,Green,1,Uganda,5/20/2012,5/29/2012,5.64,DFO,UGA,FL,0,3000,FL 3930,,,,
FL_UNK_20120520_1483,Green,1,Green,1,Russia,5/20/2012,5/29/2012,5.53,DFO,RUS,FL,0,1000,FL 3931,,,,
FL_UNK_20120522_1484,Green,1,Green,1,Honduras,5/22/2012,5/29/2012,4.72,DFO,HND,FL,0,500,FL 3932,,,,
FL_UNK_20120606_1485,Orange,2,Orange,2,India,6/6/2012,7/16/2012,6.25,DFO,IND,FL,109,400000,FL 3934,,,,
FL_UNK_20120622_1486,Green,1,Green,1,Usa,6/22/2012,7/2/2012,6.17,DFO,USA,FL,3,17000,FL 3938,,,,
FL_UNK_20120624_1487,Orange,2,Orange,2,Bangladesh,6/24/2012,7/2/2012,5.11,DFO,BGD,FL,106,102000,FL 3939,,,,
FL_UNK_20120622_1488,Orange,2,Orange,2,China,6/22/2012,7/2/2012,7.64,DFO,CHN,FL,50,120000,FL 3942,,,,
FL_UNK_20120620_1489,Green,1,Green,1,Canada,6/20/2012,6/26/2012,6.35,DFO,CAN,FL,1,700,FL 3940,,,,
FL_UNK_20120623_1490,Green,1,Green,1,Afghanistan,6/23/2012,6/26/2012,5.63,DFO,AFG,FL,0,24,FL 3941,,,,
FL_UNK_20120715_1491,Orange,2,Orange,2,Myanmar,7/15/2012,8/29/2012,7,DFO,MMR,FL,0,85000,FL 3970,,,,
FL_UNK_20120720_1492,Orange,2,Orange,2,Republic Of Korea,7/20/2012,8/6/2012,6.08,DFO,PRK,FL,169,63000,FL 3955,,,,
FL_UNK_20120728_1493,Green,1,Green,1,Philippines,7/28/2012,8/6/2012,5.95,DFO,PHL,FL,3,13000,FL 3956,,,,
FL_UNK_20120728_1494,Green,1,Green,1,Costa Rica,7/28/2012,7/30/2012,4.8,DFO,CRI,FL,1,1500,FL 3957,,,,
FL_UNK_20120725_1495,Green,1,Green,1,China,7/25/2012,7/30/2012,5.96,DFO,CHN,FL,0,40000,FL 3958,,,,
FL_UNK_20120709_1496,Orange,2,Orange,2,China,7/9/2012,7/25/2012,6.37,DFO,CHN,FL,58,140000,FL 3949,,,,
FL_UNK_20120721_1497,Green,1,Green,1,China,7/21/2012,7/25/2012,5.47,DFO,CHN,FL,77,0,FL 3950,,,,
FL_UNK_20120722_1498,Green,1,Green,1,Nigeria,7/22/2012,7/25/2012,5.43,DFO,NGA,FL,50,2000,FL 3954,,,,
FL_UNK_20120719_1499,Green,1,Green,1,Georgia,7/19/2012,7/23/2012,4.99,DFO,GEO,FL,0,0,FL 3951,,,,
FL_UNK_20120720_1500,Green,1,Green,1,Indonesia,7/20/2012,7/23/2012,4.52,DFO,IDN,FL,0,586,FL 3952,,,,
FL_UNK_20120721_1501,Green,1,Green,1,Philippines,7/21/2012,7/23/2012,4.63,DFO,PHL,FL,8,0,FL 3953,,,,
FL_UNK_20120704_1502,Green,1,Green,1,India,7/4/2012,7/23/2012,4.72,DFO,IND,FL,9,1500,FL 3945,,,,
FL_UNK_20120825_1503,Orange,2,Orange,2,Nigeria,8/25/2012,9/26/2012,6.68,DFO,NGA,FL,127,20000,FL 3976,,,,
FL_UNK_20120828_1504,Green,1,Green,1,Usa,8/28/2012,9/7/2012,6.14,DFO,USA,FL,1,60000,FL 3977,,,,
FL_UNK_20120817_1505,Green,1,Green,1,Republic Of Korea,8/17/2012,9/7/2012,5.9,DFO,PRK,FL,59,24000,FL 3979,,,,
FL_UNK_20120820_1506,Green,1,Green,1,Uganda,8/20/2012,9/7/2012,6.04,DFO,UGA,FL,0,15000,FL 3980,,,,
FL_UNK_20120815_1507,Green,1,Green,1,Kenya,8/15/2012,9/7/2012,5.65,DFO,KEN,FL,0,3000,FL 3981,,,,
FL_UNK_20120806_1508,Orange,2,Orange,2,Niger,8/6/2012,9/7/2012,6.58,DFO,NGA,FL,52,125000,FL 3967,,,,
FL_UNK_20120801_1509,Orange,2,Orange,2,Sudan,8/1/2012,8/29/2012,7.3,DFO,SDN,FL,32,154000,FL 3968,,,,
FL_UNK_20120801_1509,Orange,2,Orange,2,South Sudan,8/1/2012,8/29/2012,7.3,DFO,SSD,FL,32,154000,FL 3968,,,,
FL_UNK_20120715_1510,Orange,2,Orange,2,Myanmar,7/15/2012,8/29/2012,7,DFO,MMR,FL,0,85000,FL 3970,,,,
FL_UNK_20120824_1511,Green,1,Green,1,Senegal,8/24/2012,8/29/2012,5.85,DFO,SEN,FL,4,1200,FL 3971,,,,
FL_UNK_20120824_1512,Green,1,Green,1,Nigeria,8/24/2012,8/29/2012,5.64,DFO,NGA,FL,10,20000,FL 3972,,,,
FL_UNK_20120825_1513,Green,1,Green,1,Haiti,8/25/2012,8/29/2012,4.57,DFO,HTI,FL,19,15000,FL 3973,,,,
FL_UNK_20120823_1514,Green,1,Green,1,Pakistan,8/23/2012,8/29/2012,6.01,DFO,PAK,FL,26,1200,FL 3974,,,,
FL_UNK_20120825_1515,Green,1,Green,1,China,8/25/2012,8/29/2012,5.53,DFO,CHN,FL,6,30,FL 3975,,,,
FL_UNK_20120910_1516,Orange,2,Orange,2,Pakistan,9/10/2012,10/29/2012,6.24,DFO,PAK,FL,400,742000,FL 3984,,,,
FL_UNK_20120915_1517,Orange,2,Orange,2,Nigeria,9/15/2012,10/29/2012,6.05,DFO,NGA,FL,148,64000,FL 3988,,,,
FL_UNK_20120915_1518,Green,1,Green,1,Niger,9/15/2012,10/15/2012,6.57,DFO,NGA,FL,91,0,FL 3994,,,,
FL_UNK_20120915_1519,Green,1,Green,1,Chad,9/15/2012,10/15/2012,6.43,DFO,TCD,FL,0,17000,FL 3995,,,,
FL_UNK_20120919_1520,Red,3,Red,3,India,9/19/2012,10/15/2012,6.36,DFO,IND,FL,21,2000000,FL 3987,,,,
FL_UNK_20120907_1521,Green,1,Green,1,Sudan,9/7/2012,10/3/2012,6.57,DFO,SDN,FL,15,3000,FL 3991,,,,
FL_UNK_20120907_1521,Green,1,Green,1,South Sudan,9/7/2012,10/3/2012,6.57,DFO,SSD,FL,15,3000,FL 3991,,,,
FL_UNK_20120922_1522,Green,1,Green,1,Somalia,9/22/2012,10/3/2012,5.39,DFO,SOM,FL,6,12200,FL 3992,,,,
FL_UNK_20120920_1523,Green,1,Green,1,Usa,9/20/2012,9/26/2012,4.79,DFO,USA,FL,0,2000,FL 3989,,,,
FL_UNK_20120923_1524,Green,1,Green,1,Uk,9/23/2012,9/26/2012,4.53,DFO,UGA,FL,0,1500,FL 3990,,,,
